month,month_name,regime,policy,picking_workers,packing_workers,dispatch_workers,total_workers,total_orders,urgent_orders,normal_orders,urgent_share,total_sla,urgent_sla,normal_sla,mean_system_time_min,p90_system_time_min,urgent_late_orders,normal_late_orders,completed_orders,unfinished_orders,unfinished_urgent_orders,unfinished_normal_orders,backlog_share,estimated_late_cost,estimated_worker_cost,estimated_total_cost,savings_total_cost_vs_fifo_same_month_regime,savings_total_cost_vs_urgent_first_same_month_regime,p_urgent_overall,p_urgent_pick,p_urgent_pack,p_urgent_dispatch,decisions_total,decisions_pick,decisions_pack,decisions_dispatch,cost_late_urgent,cost_late_normal,worker_cost_per_hour,hours_per_worker_month,feasible,urgent_sla_target,normal_sla_target,sla_violation,scenario_seed,picking_utilisation,picking_avg_wait_min,picking_p95_wait_min,picking_avg_queue_len,picking_max_queue_len,picking_late_wait_share,picking_pressure_score,packing_utilisation,packing_avg_wait_min,packing_p95_wait_min,packing_avg_queue_len,packing_max_queue_len,packing_late_wait_share,packing_pressure_score,dispatch_utilisation,dispatch_avg_wait_min,dispatch_p95_wait_min,dispatch_avg_queue_len,dispatch_max_queue_len,dispatch_late_wait_share,dispatch_pressure_score
6,June,s321,rl3_dqn,3,2,1,6,9600,830,8770,0.0865,0.12729166666666666,0.8060240963855422,0.06305587229190422,2607.3483556971396,5837.065925925914,161.0,8217.0,3453,6147,17,6130,0.6403,44305.0,14400.0,58705.0,-12125.0,-32835.0,0.24570446735395188,0.23563551944283226,1.0,0.0,3492.0,3446.0,46.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.8809,129,0.3309,2602.98,6228.93,3038.537,6152,0.9998,0.7323,0.3687,0.55,2.42,0.198,3,0.0001,0.1476,0.4643,0.04,0.32,0.013,1,0.0,0.1857
6,June,s543,fifo,5,4,3,12,9600,830,8770,0.0865,0.9997916666666666,1.0,0.9997719498289623,9.699136000296935,15.906666660000004,0.0,2.0,9598,2,0,2,0.0002,10.0,28800.0,28810.0,0.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,129,0.5444,3.27,10.78,3.281,34,0.0,0.6178,0.4972,0.39,1.62,0.391,8,0.0,0.2542,0.4132,0.08,0.53,0.084,3,0.0,0.1815
6,June,s543,urgent_first,5,4,3,12,9600,830,8770,0.0865,0.9997916666666666,1.0,0.9997719498289623,9.773246926184274,13.938888883333334,0.0,2.0,9598,2,0,2,0.0002,10.0,28800.0,28810.0,0.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,129,0.5444,3.33,14.48,3.334,31,0.0,0.6178,0.4972,0.41,1.58,0.406,9,0.0,0.2445,0.4132,0.09,0.57,0.089,4,0.0,0.1791
6,June,s543,rl3_dqn,5,4,3,12,9600,830,8770,0.0865,0.1303125,0.8433734939759037,0.06282782212086659,2607.396333301155,5838.699259259247,130.0,8219.0,3453,6147,17,6130,0.6403,43695.0,28800.0,72495.0,-43685.0,-43685.0,0.24577484961329132,0.2359257109692397,1.0,0.0,3491.0,3446.0,45.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.8438,129,0.1985,2601.17,6229.7,3038.557,6153,0.9998,0.6794,0.1843,0.54,2.39,0.195,3,0.0001,0.0739,0.1548,0.04,0.28,0.013,2,0.0,0.0619
6,June,s542,fifo,5,4,2,11,9600,830,8770,0.0865,0.9997916666666666,1.0,0.9997719498289623,16.640191428511148,29.043703693333335,0.0,2.0,9598,2,0,2,0.0002,10.0,26400.0,26410.0,0.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,129,0.5444,3.27,10.78,3.281,34,0.0,0.4275,0.4972,0.39,1.62,0.391,8,0.0,0.2282,0.6198,7.02,19.3,7.024,41,0.0,0.6479
6,June,s542,urgent_first,5,4,2,11,9600,830,8770,0.0865,0.9997916666666666,1.0,0.9997719498289623,16.861904285356324,34.177037030000065,0.0,2.0,9598,2,0,2,0.0002,10.0,26400.0,26410.0,0.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,129,0.5444,3.33,14.48,3.334,31,0.0,0.3712,0.4972,0.41,1.58,0.406,9,0.0,0.2165,0.6198,7.18,43.21,7.176,42,0.0,0.6479
6,June,s542,rl3_dqn,5,4,2,11,9600,830,8770,0.0865,0.13010416666666666,0.8385542168674699,0.06305587229190422,2607.368434855359,5837.065925925914,134.0,8217.0,3453,6147,17,6130,0.6403,43765.0,26400.0,70165.0,-43755.0,-43755.0,0.24498567335243554,0.2359257109692397,0.9545454545454546,0.0,3490.0,3446.0,44.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.8484,129,0.1985,2601.13,6229.7,3038.543,6153,0.9998,0.6794,0.1843,0.55,2.45,0.199,3,0.0001,0.0739,0.2322,0.03,0.28,0.013,2,0.0,0.0929
6,June,s533,fifo,5,3,3,11,9600,830,8770,0.0865,0.9997916666666666,1.0,0.9997719498289623,21.332745432817603,38.704259255000004,0.0,2.0,9598,2,0,2,0.0002,10.0,26400.0,26410.0,0.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,129,0.5444,3.27,10.78,3.281,34,0.0,0.3494,0.6629,12.1,29.63,12.096,60,0.0,0.6652,0.4132,0.01,0.03,0.009,2,0.0,0.1657
6,June,s533,urgent_first,5,3,3,11,9600,830,8770,0.0865,0.9997916666666666,1.0,0.9997719498289623,21.45071966356012,54.56796295500004,0.0,2.0,9598,2,0,2,0.0002,10.0,26400.0,26410.0,0.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,129,0.5444,3.33,14.48,3.334,31,0.0,0.3036,0.6629,12.16,80.87,12.161,62,0.0,0.6652,0.4132,0.01,0.02,0.009,3,0.0,0.1654
6,June,s533,rl3_dqn,5,3,3,11,9600,830,8770,0.0865,0.13052083333333334,0.844578313253012,0.0629418472063854,2605.5377133142406,5837.40074074076,129.0,8218.0,3453,6147,16,6131,0.6403,43670.0,26400.0,70070.0,-43660.0,-43660.0,0.24563412539364443,0.2359257109692397,0.9574468085106383,0.0,3493.0,3446.0,47.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.8425,129,0.1985,2601.17,6229.7,3038.557,6153,0.9998,0.6794,0.2458,0.55,2.43,0.197,3,0.0001,0.0985,0.1548,0.04,0.28,0.013,2,0.0,0.0619
6,June,s443,fifo,4,4,3,11,9600,830,8770,0.0865,0.9997916666666666,1.0,0.9997719498289623,23.133433076076614,42.05759259000001,0.0,2.0,9598,2,0,2,0.0002,10.0,26400.0,26410.0,0.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,129,0.6805,17.03,40.56,17.037,77,0.0,0.6722,0.4972,0.09,0.65,0.094,5,0.0,0.2037,0.4132,0.06,0.43,0.055,3,0.0,0.1684
6,June,s443,urgent_first,4,4,3,11,9600,830,8770,0.0865,0.9997916666666666,1.0,0.9997719498289623,23.167483572707855,68.63740740333334,0.0,2.0,9598,2,0,2,0.0002,10.0,26400.0,26410.0,0.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,129,0.6805,17.05,111.22,17.058,75,0.0,0.6722,0.4972,0.1,0.68,0.102,5,0.0,0.2013,0.4132,0.06,0.45,0.061,3,0.0,0.1668
6,June,s443,rl3_dqn,4,4,3,11,9600,830,8770,0.0865,0.13010416666666666,0.8385542168674699,0.06305587229190422,2607.365881520095,5837.101481481461,134.0,8217.0,3453,6147,17,6130,0.6403,43765.0,26400.0,70165.0,-43755.0,-43755.0,0.24476927486385783,0.2359257109692397,0.9534883720930233,0.0,3489.0,3446.0,43.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.8484,129,0.2482,2601.13,6229.7,3038.544,6153,0.9998,0.6992,0.1843,0.55,2.42,0.198,3,0.0001,0.0739,0.1548,0.03,0.28,0.013,2,0.0,0.0619
6,June,s322,fifo,3,2,2,7,9600,830,8770,0.0865,0.9865625,0.9855421686746988,0.9866590649942988,84.92894468479393,141.41296294999998,12.0,117.0,9471,129,12,117,0.0134,825.0,16800.0,17625.0,0.0,-100.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,129,0.9008,48.29,102.36,48.38,133,0.9898,0.9583,0.9815,30.86,75.94,30.607,103,0.0102,0.675,0.6117,0.02,0.13,0.017,2,0.0,0.2451
6,June,s322,urgent_first,3,2,2,7,9600,830,8770,0.0865,0.9848958333333333,1.0,0.9834663625997719,85.06726848118439,225.06555555333333,0.0,145.0,9462,138,0,138,0.0144,725.0,16800.0,17525.0,100.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,129,0.9008,48.7,215.58,49.408,134,0.1487,0.7901,0.9815,30.24,171.6,31.868,108,0.8513,0.8586,0.6113,0.02,0.12,0.016,2,0.0,0.2447
6,June,s322,rl3_dqn,3,2,2,7,9600,830,8770,0.0865,0.12822916666666667,0.8168674698795181,0.06305587229190422,2607.3613154422887,5837.065925925914,152.0,8217.0,3453,6147,17,6130,0.6403,44125.0,16800.0,60925.0,-43300.0,-43400.0,0.24534250501576382,0.2359257109692397,1.0,0.0,3489.0,3446.0,43.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.8701,129,0.3309,2603.0,6229.42,3038.545,6152,0.9998,0.7323,0.3687,0.54,2.42,0.195,3,0.0001,0.1476,0.2322,0.03,0.28,0.012,1,0.0,0.0929
6,June,s331,fifo,3,3,1,7,9600,830,8770,0.0865,0.5646875,0.10120481927710843,0.608551881413911,953.267891402859,1671.7212962916667,746.0,3433.0,7666,1934,157,1777,0.2015,32085.0,16800.0,48885.0,0.0,-20780.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0402,129,0.9008,48.29,102.36,48.38,133,0.0614,0.3956,0.6582,0.14,0.88,0.139,4,0.0002,0.2635,0.991,898.46,1719.17,897.264,1863,0.9385,0.9841
6,June,s331,urgent_first,3,3,1,7,9600,830,8770,0.0865,0.7644791666666667,1.0,0.7421892816419612,220.05451949908414,246.67592591333334,0.0,2261.0,7643,1957,0,1957,0.2039,11305.0,16800.0,28105.0,20780.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.0578,129,0.9008,48.7,215.58,49.408,134,0.0561,0.4925,0.6586,0.16,0.97,0.157,4,0.0004,0.2641,0.991,160.21,477.84,909.151,1889,0.9435,0.9851
6,June,s331,rl3_dqn,3,3,1,7,9600,830,8770,0.0865,0.12729166666666666,0.8060240963855422,0.06305587229190422,2607.328373073334,5837.065925925914,161.0,8217.0,3453,6147,17,6130,0.6403,44305.0,16800.0,61105.0,-12220.0,-33000.0,0.24613623354321695,0.23563551944283226,1.0,0.0,3494.0,3446.0,48.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.8809,129,0.3309,2602.96,6229.42,3038.532,6152,0.9998,0.7323,0.2458,0.54,2.37,0.196,3,0.0001,0.0985,0.4643,0.04,0.32,0.013,1,0.0,0.1857
6,June,s421,fifo,4,2,1,7,9600,830,8770,0.0865,0.564375,0.1,0.6083238312428735,953.1530044507543,1671.72074074,747.0,3435.0,7667,1933,157,1776,0.2014,32115.0,16800.0,48915.0,0.0,-20630.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0417,129,0.6805,17.03,40.56,17.037,77,0.0219,0.2855,0.9816,61.39,120.42,61.228,154,0.0888,0.4389,0.9911,876.32,1682.87,867.328,1805,0.8894,0.9743
6,June,s421,urgent_first,4,2,1,7,9600,830,8770,0.0865,0.7607291666666667,1.0,0.7380843785632839,259.3484098491203,282.26148147333333,0.0,2297.0,7635,1965,0,1965,0.2047,11485.0,16800.0,28285.0,20630.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.0619,129,0.6805,17.05,111.22,17.058,75,0.027,0.3176,0.9816,59.42,255.18,61.634,161,0.0922,0.5066,0.9911,175.94,749.96,884.488,1836,0.8808,0.9726
6,June,s421,rl3_dqn,4,2,1,7,9600,830,8770,0.0865,0.12833333333333333,0.8180722891566266,0.06305587229190422,2607.3473372590665,5837.065925925914,151.0,8217.0,3453,6147,17,6130,0.6403,44105.0,16800.0,60905.0,-11990.0,-32620.0,0.24469305794607,0.2359257109692397,1.0,0.0,3486.0,3446.0,40.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.8689,129,0.2482,2602.98,6229.42,3038.538,6152,0.9998,0.6992,0.3687,0.55,2.42,0.197,3,0.0001,0.1476,0.4643,0.03,0.28,0.012,1,0.0,0.1857
6,June,s232,fifo,2,3,2,7,9600,830,8770,0.0865,0.3773958333333333,0.06385542168674699,0.4070695553021665,1298.8452133604305,2316.6022222133333,777.0,5200.0,6965,2635,225,2410,0.2745,41540.0,16800.0,58340.0,0.0,-26405.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,1.2791,129,0.9916,1293.38,2421.54,1290.532,2646,1.0,0.9966,0.4823,0.01,0.0,0.009,2,0.0,0.1929,0.4501,0.06,0.48,0.043,3,0.0,0.1801
6,June,s232,urgent_first,2,3,2,7,9600,830,8770,0.0865,0.6846875,1.0,0.6548460661345497,249.5704310131366,223.77407406666669,0.0,3027.0,6931,2669,0,2669,0.278,15135.0,16800.0,31935.0,26405.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.1452,129,0.9916,243.43,1516.39,1311.645,2685,1.0,0.9966,0.4829,0.01,0.0,0.009,2,0.0,0.1932,0.4515,0.06,0.52,0.045,3,0.0,0.1807
6,June,s232,rl3_dqn,2,3,2,7,9600,830,8770,0.0865,0.12739583333333335,0.8072289156626506,0.06305587229190422,2607.326244489494,5837.065925925914,160.0,8217.0,3453,6147,17,6130,0.6403,44285.0,16800.0,61085.0,-2745.0,-29150.0,0.2459204122530776,0.23563551944283226,1.0,0.0,3493.0,3446.0,47.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.8797,129,0.4963,2602.95,6229.42,3038.528,6152,0.9998,0.7985,0.2458,0.55,2.37,0.199,3,0.0002,0.0985,0.2322,0.04,0.32,0.013,1,0.0,0.0929
7,July,s332,fifo,3,3,2,8,8400,663,7737,0.0789,0.9985714285714286,1.0,0.9984490112446684,38.186511444372904,69.32998206666667,0.0,12.0,8388,12,0,12,0.0014,60.0,19200.0,19260.0,0.0,-10.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,130,0.7946,31.93,70.3,27.947,115,0.9975,0.9173,0.5809,0.14,0.85,0.12,4,0.0025,0.2365,0.5415,0.17,0.85,0.145,4,0.0,0.2204
7,July,s332,urgent_first,3,3,2,8,8400,663,7737,0.0789,0.9988095238095238,1.0,0.9987075093705571,38.57314868815256,134.13646953000003,0.0,10.0,8390,10,0,10,0.0012,50.0,19200.0,19250.0,10.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,130,0.7945,32.34,172.93,28.396,113,1.0,0.9178,0.581,0.14,0.88,0.125,4,0.0,0.2343,0.5417,0.16,0.85,0.143,3,0.0,0.2187
7,July,s332,rl3_dqn,3,3,2,8,8400,663,7737,0.0789,0.1244047619047619,0.6470588235294118,0.07961742277368489,2601.0499509185684,5349.456702508994,234.0,7121.0,3487,4913,16,4897,0.5849,40285.0,19200.0,59485.0,-40225.0,-40235.0,0.19756235827664398,0.18579234972677597,1.0,0.0,3528.0,3477.0,51.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0233,130,0.3309,2596.37,5701.17,2486.897,4923,0.9998,0.7323,0.2467,0.58,2.48,0.211,3,0.0002,0.0988,0.2314,0.03,0.27,0.012,1,0.0,0.0926
7,July,s232,fifo,2,3,2,7,8400,663,7737,0.0789,0.7060714285714286,0.07390648567119155,0.7602429882383352,857.4743298732222,1415.2737813566666,614.0,1855.0,6984,1416,105,1311,0.1686,21555.0,16800.0,38355.0,0.0,-12740.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9159,130,0.9909,851.9,1508.74,736.82,1439,1.0,0.9963,0.484,0.01,0.0,0.008,2,0.0,0.1936,0.4512,0.06,0.45,0.04,2,0.0,0.1806
7,July,s232,urgent_first,2,3,2,7,8400,663,7737,0.0789,0.7901190476190476,1.0,0.7721339020292103,243.6548158020388,240.73372759,0.0,1763.0,6973,1427,0,1427,0.1699,8815.0,16800.0,25615.0,12740.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.0279,130,0.991,237.51,1252.7,748.278,1451,1.0,0.9964,0.484,0.01,0.0,0.008,2,0.0,0.1936,0.4518,0.06,0.47,0.041,3,0.0,0.1808
7,July,s232,rl3_dqn,2,3,2,7,8400,663,7737,0.0789,0.12297619047619048,0.6289592760180995,0.07961742277368489,2601.012215520423,5348.80738351258,246.0,7121.0,3487,4913,16,4897,0.5849,40525.0,16800.0,57325.0,-18970.0,-31710.0,0.19665153234960273,0.18579234972677597,1.0,0.0,3524.0,3477.0,47.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0414,130,0.4964,2596.34,5701.17,2486.885,4923,0.9998,0.7985,0.2467,0.57,2.46,0.209,3,0.0002,0.0988,0.2314,0.03,0.27,0.012,1,0.0,0.0926
7,July,s432,fifo,4,3,2,9,8400,663,7737,0.0789,1.0,1.0,1.0,15.29425643484127,26.546039413333343,0.0,0.0,8400,0,0,0,0.0,0.0,21600.0,21600.0,0.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,130,0.5966,7.68,22.49,6.722,63,0.0,0.6386,0.5816,1.28,3.85,1.122,11,0.0,0.3005,0.5423,0.38,1.27,0.33,5,0.0,0.2384
7,July,s432,urgent_first,4,3,2,9,8400,663,7737,0.0789,1.0,1.0,1.0,15.331300085634922,26.006003580000005,0.0,0.0,8400,0,0,0,0.0,0.0,21600.0,21600.0,0.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,130,0.5966,7.71,43.99,6.754,63,0.0,0.6386,0.5816,1.27,3.62,1.112,11,0.0,0.2779,0.5423,0.39,1.28,0.34,5,0.0,0.2318
7,July,s432,rl3_dqn,4,3,2,9,8400,663,7737,0.0789,0.12571428571428572,0.6636500754147813,0.07961742277368489,2601.089297061385,5349.456702508994,223.0,7121.0,3487,4913,16,4897,0.5849,40065.0,21600.0,61665.0,-40065.0,-40065.0,0.1977866061293984,0.18600633458105384,1.0,0.0,3524.0,3473.0,51.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0067,130,0.2482,2596.4,5701.17,2486.909,4924,0.9998,0.6992,0.2467,0.59,2.48,0.214,3,0.0002,0.0988,0.2314,0.03,0.28,0.012,1,0.0,0.0926
7,July,s322,fifo,3,2,2,7,8400,663,7737,0.0789,0.9961904761904762,0.9984917043740573,0.9959932790487269,48.88564099400494,88.06591396833333,1.0,31.0,8368,32,1,31,0.0038,175.0,16800.0,16975.0,0.0,-15.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,130,0.7946,31.93,70.3,27.947,115,0.9848,0.9148,0.8693,11.02,26.22,9.632,36,0.0152,0.4957,0.5403,0.02,0.1,0.013,2,0.0,0.2165
7,July,s322,urgent_first,3,2,2,7,8400,663,7737,0.0789,0.9961904761904762,1.0,0.9958640299857826,49.896301613575524,157.08928314500008,0.0,32.0,8368,32,0,32,0.0038,160.0,16800.0,16960.0,15.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,130,0.7945,32.34,172.93,28.396,113,0.9966,0.9171,0.8693,11.68,75.39,10.306,39,0.0034,0.5118,0.5403,0.02,0.11,0.014,2,0.0,0.2163
7,July,s322,rl3_dqn,3,2,2,7,8400,663,7737,0.0789,0.12476190476190477,0.6515837104072398,0.07961742277368489,2601.070699412976,5349.456702508994,231.0,7121.0,3487,4913,16,4897,0.5849,40225.0,16800.0,57025.0,-40050.0,-40065.0,0.19756235827664398,0.18579234972677597,1.0,0.0,3528.0,3477.0,51.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0188,130,0.3309,2596.39,5701.17,2486.902,4923,0.9998,0.7323,0.3701,0.59,2.49,0.213,3,0.0002,0.1482,0.2314,0.03,0.27,0.012,1,0.0,0.0926
7,July,s342,fifo,3,4,2,9,8400,663,7737,0.0789,0.9985714285714286,1.0,0.9984490112446684,38.1130592905023,69.26668458166668,0.0,12.0,8388,12,0,12,0.0014,60.0,21600.0,21660.0,0.0,-10.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,130,0.7946,31.93,70.3,27.947,115,1.0,0.9178,0.4357,0.01,0.0,0.01,3,0.0,0.1743,0.5415,0.22,1.02,0.191,4,0.0,0.2213
7,July,s342,urgent_first,3,4,2,9,8400,663,7737,0.0789,0.9988095238095238,1.0,0.9987075093705571,38.49341885104489,134.13551971,0.0,10.0,8390,10,0,10,0.0012,50.0,21600.0,21650.0,10.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,130,0.7945,32.34,172.93,28.396,113,1.0,0.9178,0.4358,0.01,0.0,0.011,3,0.0,0.1744,0.5417,0.21,1.02,0.186,4,0.0,0.2191
7,July,s342,rl3_dqn,3,4,2,9,8400,663,7737,0.0789,0.12392857142857143,0.6410256410256411,0.07961742277368489,2601.0400140100514,5348.80738351258,238.0,7121.0,3487,4913,16,4897,0.5849,40365.0,21600.0,61965.0,-40305.0,-40315.0,0.19641841955656622,0.18600633458105384,1.0,0.0,3518.0,3473.0,45.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0294,130,0.3309,2596.37,5701.17,2486.896,4923,0.9998,0.7323,0.185,0.57,2.45,0.208,3,0.0002,0.0742,0.2314,0.03,0.27,0.012,1,0.0,0.0926
7,July,s331,fifo,3,3,1,7,8400,663,7737,0.0789,0.8496428571428571,0.12217194570135746,0.911981388134936,483.82418662220266,750.2593189833333,582.0,681.0,7668,732,51,681,0.0871,15045.0,16800.0,31845.0,0.0,-9960.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.8278,130,0.7946,31.93,70.3,27.947,115,0.1404,0.3804,0.5809,0.14,0.85,0.12,4,0.0005,0.2328,0.9902,446.06,746.94,384.545,722,0.859,0.9679
7,July,s331,urgent_first,3,3,1,7,8400,663,7737,0.0789,0.8789285714285714,1.0,0.8685537029856534,220.5845048761525,230.12894264833338,0.0,1017.0,7650,750,0,750,0.0893,5085.0,16800.0,21885.0,9960.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,130,0.7945,32.34,172.93,28.396,113,0.011,0.4083,0.581,0.14,0.88,0.125,4,0.0002,0.2329,0.9899,180.16,557.78,396.217,740,0.9888,0.9937
7,July,s331,rl3_dqn,3,3,1,7,8400,663,7737,0.0789,0.12309523809523809,0.6304675716440422,0.07961742277368489,2601.0209001586027,5348.80738351258,245.0,7121.0,3487,4913,16,4897,0.5849,40505.0,16800.0,57305.0,-25460.0,-35420.0,0.19665153234960273,0.18579234972677597,1.0,0.0,3524.0,3477.0,47.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0399,130,0.3309,2596.34,5701.17,2486.886,4923,0.9998,0.7323,0.2467,0.58,2.48,0.211,3,0.0002,0.0988,0.4629,0.03,0.28,0.012,1,0.0,0.1852
7,July,s333,fifo,3,3,3,9,8400,663,7737,0.0789,0.9985714285714286,1.0,0.9984490112446684,38.0258434265697,69.18706092000001,0.0,12.0,8388,12,0,12,0.0014,60.0,21600.0,21660.0,0.0,-10.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,130,0.7946,31.93,70.3,27.947,115,0.9975,0.9173,0.5809,0.14,0.85,0.12,4,0.0025,0.2365,0.361,0.01,0.0,0.004,2,0.0,0.1444
7,July,s333,urgent_first,3,3,3,9,8400,663,7737,0.0789,0.9988095238095238,1.0,0.9987075093705571,38.41514113948352,133.92164874333338,0.0,10.0,8390,10,0,10,0.0012,50.0,21600.0,21650.0,10.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,130,0.7945,32.34,172.93,28.396,113,1.0,0.9178,0.581,0.14,0.88,0.125,4,0.0,0.2343,0.3611,0.01,0.0,0.005,2,0.0,0.1445
7,July,s333,rl3_dqn,3,3,3,9,8400,663,7737,0.0789,0.12571428571428572,0.6636500754147813,0.07961742277368489,2601.0905780096687,5349.456702508994,223.0,7121.0,3487,4913,16,4897,0.5849,40065.0,21600.0,61665.0,-40005.0,-40015.0,0.1971030957114456,0.18600633458105384,1.0,0.0,3521.0,3473.0,48.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0067,130,0.3309,2596.41,5701.17,2486.91,4924,0.9998,0.7323,0.2467,0.58,2.48,0.213,3,0.0002,0.0988,0.1543,0.03,0.27,0.012,1,0.0,0.0617
7,July,s221,fifo,2,2,1,5,8400,663,7737,0.0789,0.7051190476190476,0.07088989441930618,0.7594674938606695,859.4144596937643,1415.8076164816666,616.0,1861.0,6984,1416,105,1311,0.1686,21625.0,12000.0,33625.0,0.0,-12805.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9196,130,0.9909,851.9,1508.74,736.82,1439,0.9987,0.9961,0.7258,0.25,1.27,0.183,4,0.0002,0.2906,0.9023,1.76,4.73,1.277,8,0.0011,0.3622
7,July,s221,urgent_first,2,2,1,5,8400,663,7737,0.0789,0.79,1.0,0.772004652966266,245.74210486939384,242.37508959000004,0.0,1764.0,6973,1427,0,1427,0.1699,8820.0,12000.0,20820.0,12805.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.028,130,0.991,237.51,1252.7,748.278,1451,0.9994,0.9963,0.7259,0.26,1.3,0.186,4,0.0001,0.2907,0.9035,1.9,4.72,1.38,11,0.0005,0.3627
7,July,s221,rl3_dqn,2,2,1,5,8400,663,7737,0.0789,0.12154761904761904,0.6108597285067874,0.07961742277368489,2601.0256654774057,5348.80738351258,258.0,7121.0,3487,4913,16,4897,0.5849,40765.0,12000.0,52765.0,-19140.0,-31945.0,0.1977304964539007,0.18595279217040875,1.0,0.0,3525.0,3474.0,51.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0595,130,0.4964,2596.35,5701.17,2486.89,4923,0.9998,0.7985,0.3701,0.58,2.48,0.209,3,0.0002,0.1482,0.4629,0.03,0.27,0.012,1,0.0,0.1852
7,July,s443,fifo,4,4,3,11,8400,663,7737,0.0789,1.0,1.0,1.0,13.765319926904763,24.17580645,0.0,0.0,8400,0,0,0,0.0,0.0,26400.0,26400.0,0.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,130,0.5966,7.68,22.49,6.722,63,0.0,0.6386,0.4362,0.08,0.58,0.072,4,0.0,0.1826,0.3615,0.05,0.38,0.042,3,0.0,0.1498
7,July,s443,urgent_first,4,4,3,11,8400,663,7737,0.0789,1.0,1.0,1.0,13.80212151420635,22.243906795000008,0.0,0.0,8400,0,0,0,0.0,0.0,26400.0,26400.0,0.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,130,0.5966,7.71,43.99,6.754,63,0.0,0.6386,0.4362,0.08,0.58,0.07,4,0.0,0.1794,0.3615,0.05,0.4,0.043,3,0.0,0.1479
