month,month_name,regime,policy,picking_workers,packing_workers,dispatch_workers,total_workers,total_orders,urgent_orders,normal_orders,urgent_share,total_sla,urgent_sla,normal_sla,mean_system_time_min,p90_system_time_min,urgent_late_orders,normal_late_orders,completed_orders,unfinished_orders,unfinished_urgent_orders,unfinished_normal_orders,backlog_share,estimated_late_cost,estimated_worker_cost,estimated_total_cost,p_urgent_overall,p_urgent_pick,p_urgent_pack,p_urgent_dispatch,decisions_total,decisions_pick,decisions_pack,decisions_dispatch,cost_late_urgent,cost_late_normal,worker_cost_per_hour,hours_per_worker_month,feasible,urgent_sla_target,normal_sla_target,sla_violation
9,September,s642,urgent_first,6,4,2,12,16800,2055,14745,0.1223,0.8520833333333333,1.0,0.8314682943370634,273.54740641854244,528.8629629566673,0.0,2485.0,15105,1695,0,1695,0.1009,12425.0,28800.0,41225.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s642,rl3_dqn,6,4,2,12,16800,2055,14745,0.1223,0.12589285714285714,0.983941605839416,0.006307222787385555,1078.1890007262166,5303.084629629593,33.0,14652.0,2550,14250,32,14218,0.8482,73920.0,28800.0,102720.0,0.7959183673469388,0.7956777996070727,1.0,0.0,2548.0,2545.0,3.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7937
9,September,s10_6_4,fifo,10,6,4,20,16800,2055,14745,0.1223,0.9998809523809524,1.0,0.9998643608002713,20.165318945244472,33.313518505000005,0.0,2.0,16798,2,0,2,0.0001,10.0,48000.0,48010.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s10_6_4,urgent_first,10,6,4,20,16800,2055,14745,0.1223,0.9998809523809524,1.0,0.9998643608002713,20.310107015252807,50.213333330000054,0.0,2.0,16798,2,0,2,0.0001,10.0,48000.0,48010.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s10_6_4,rl3_dqn,10,6,4,20,16800,2055,14745,0.1223,0.12607142857142858,0.9854014598540146,0.006307222787385555,1074.8342610740892,5307.2259259259,30.0,14652.0,2551,14249,30,14219,0.8482,73860.0,48000.0,121860.0,0.7952325127002735,0.7961508248232522,0.6153846153846154,0.0,2559.0,2546.0,13.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7937
9,September,s963,fifo,9,6,3,18,16800,2055,14745,0.1223,0.9979761904761905,0.9975669099756691,0.9980332316039335,31.487089162695337,53.457407399999994,5.0,29.0,16766,34,5,29,0.002,245.0,43200.0,43445.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s963,urgent_first,9,6,3,18,16800,2055,14745,0.1223,0.9978571428571429,1.0,0.997558494404883,31.865328804993837,96.62425925166667,0.0,36.0,16764,36,0,36,0.0021,180.0,43200.0,43380.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s963,rl3_dqn,9,6,3,18,16800,2055,14745,0.1223,0.12607142857142858,0.9854014598540146,0.006307222787385555,1074.7991767934145,5299.7759259259,30.0,14652.0,2551,14249,30,14219,0.8482,73860.0,43200.0,117060.0,0.7961658841940532,0.7961508248232522,0.8,0.0,2556.0,2546.0,10.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7937
9,September,s954,fifo,9,5,4,18,16800,2055,14745,0.1223,0.9963095238095238,0.9961070559610705,0.9963377416073245,36.75774263121341,63.17944443666667,8.0,54.0,16738,62,8,54,0.0037,430.0,43200.0,43630.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s954,urgent_first,9,5,4,18,16800,2055,14745,0.1223,0.9959523809523809,1.0,0.9953882672092235,36.94008961837098,115.40962961666666,0.0,68.0,16732,68,0,68,0.004,340.0,43200.0,43540.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s954,rl3_dqn,9,5,4,18,16800,2055,14745,0.1223,0.12607142857142858,0.9854014598540146,0.006307222787385555,1074.820358029531,5308.192592592566,30.0,14652.0,2551,14249,30,14219,0.8482,73860.0,43200.0,117060.0,0.7961658841940532,0.7961508248232522,0.8,0.0,2556.0,2546.0,10.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7937
9,September,s864,fifo,8,6,4,18,16800,2055,14745,0.1223,0.9958333333333333,0.9961070559610705,0.9957951848084097,36.65069003643057,63.44814813333333,8.0,62.0,16730,70,8,62,0.0042,470.0,43200.0,43670.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s864,urgent_first,8,6,4,18,16800,2055,14745,0.1223,0.9955357142857143,1.0,0.9949135300101729,36.60831688281116,127.33370369666667,0.0,75.0,16725,75,0,75,0.0045,375.0,43200.0,43575.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s864,rl3_dqn,8,6,4,18,16800,2055,14745,0.1223,0.12607142857142858,0.9854014598540146,0.006307222787385555,1074.8012413432643,5299.7759259259,30.0,14652.0,2551,14249,30,14219,0.8482,73860.0,43200.0,117060.0,0.7961658841940532,0.7961508248232522,0.8,0.0,2556.0,2546.0,10.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7937
9,September,s743,fifo,7,4,3,14,16800,2055,14745,0.1223,0.9906547619047619,0.9922141119221412,0.9904374364191251,66.63698172822107,115.3374074,16.0,141.0,16643,157,16,141,0.0093,1025.0,33600.0,34625.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s743,urgent_first,7,4,3,14,16800,2055,14745,0.1223,0.9905952380952381,1.0,0.989284503221431,67.50562242424289,199.9457407283333,0.0,158.0,16642,158,0,158,0.0094,790.0,33600.0,34390.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s743,rl3_dqn,7,4,3,14,16800,2055,14745,0.1223,0.12607142857142858,0.9854014598540146,0.006307222787385555,1074.4467006402722,5300.242592592566,30.0,14652.0,2551,14249,30,14219,0.8482,73860.0,33600.0,107460.0,0.7961583692669542,0.7961508248232522,0.8,0.0,2551.0,2546.0,5.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7937
9,September,s752,fifo,7,5,2,14,16800,2055,14745,0.1223,0.8170238095238095,0.21021897810218979,0.9015937605968125,486.28863865042246,834.0674074000001,1623.0,1451.0,15149,1651,200,1451,0.0983,39715.0,33600.0,73315.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7398
9,September,s752,urgent_first,7,5,2,14,16800,2055,14745,0.1223,0.8657738095238096,1.0,0.8470668023058664,208.68056645080492,239.36851850833332,0.0,2255.0,15116,1684,0,1684,0.1002,11275.0,33600.0,44875.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s752,rl3_dqn,7,5,2,14,16800,2055,14745,0.1223,0.12595238095238095,0.9844282238442822,0.006307222787385555,1078.2696673928833,5303.084629629593,32.0,14652.0,2550,14250,32,14218,0.8482,73900.0,33600.0,107500.0,0.7955346650998825,0.7956777996070727,0.75,0.0,2553.0,2545.0,8.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7937
9,September,s842,fifo,8,4,2,14,16800,2055,14745,0.1223,0.8170833333333334,0.21070559610705597,0.9015937605968125,486.4041787300757,834.0914814766667,1622.0,1451.0,15149,1651,200,1451,0.0983,39695.0,33600.0,73295.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7393
9,September,s842,urgent_first,8,4,2,14,16800,2055,14745,0.1223,0.8660119047619048,1.0,0.8473380807053238,210.39091214820897,234.07185184000002,0.0,2251.0,15103,1697,0,1697,0.101,11255.0,33600.0,44855.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s842,rl3_dqn,8,4,2,14,16800,2055,14745,0.1223,0.12607142857142858,0.9854014598540146,0.006307222787385555,1074.4954331634658,5300.242592592566,30.0,14652.0,2551,14249,30,14219,0.8482,73860.0,33600.0,107460.0,0.7961583692669542,0.7961508248232522,0.8,0.0,2551.0,2546.0,5.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7937
9,September,s653,fifo,6,5,3,14,16800,2055,14745,0.1223,0.8929166666666667,0.4408759124087591,0.9559172600881655,241.49896380791054,382.68666665666666,1149.0,650.0,16065,735,85,650,0.0437,26230.0,33600.0,59830.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.5091
9,September,s653,urgent_first,6,5,3,14,16800,2055,14745,0.1223,0.9288690476190476,1.0,0.9189555781620888,172.39146242552013,278.4396296216666,0.0,1195.0,16022,778,0,778,0.0463,5975.0,33600.0,39575.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s653,rl3_dqn,6,5,3,14,16800,2055,14745,0.1223,0.12595238095238095,0.9844282238442822,0.006307222787385555,1078.264837327524,5303.084629629593,32.0,14652.0,2550,14250,32,14218,0.8482,73900.0,33600.0,107500.0,0.7956147220046985,0.7956777996070727,0.7777777777777778,0.0,2554.0,2545.0,9.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7937
10,October,s964,fifo,9,6,4,19,20400,3097,17303,0.1518,0.9947058823529412,0.9941879237972231,0.9947985898399122,45.26668037390433,79.04274193166667,18.0,90.0,20292,108,18,90,0.0053,810.0,45600.0,46410.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s964,urgent_first,9,6,4,19,20400,3097,17303,0.1518,0.9941666666666666,1.0,0.9931225798994394,45.192056569915195,151.44802866666666,0.0,119.0,20281,119,0,119,0.0058,595.0,45600.0,46195.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s964,rl3_dqn,9,6,4,19,20400,3097,17303,0.1518,0.008676470588235294,0.052954472069744914,0.0007513148009015778,1078.2075870350786,1902.63385304663,2933.0,17290.0,2440,17960,670,17290,0.8804,145110.0,45600.0,190710.0,0.9983552631578947,0.9983552631578947,0.0,0.0,2432.0,2432.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6963
10,October,s864,fifo,8,6,4,18,20400,3097,17303,0.1518,0.9917156862745098,0.9925734581853407,0.991562156851413,60.22618900502776,106.36379926666667,23.0,146.0,20231,169,23,146,0.0083,1190.0,43200.0,44390.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s864,urgent_first,8,6,4,18,20400,3097,17303,0.1518,0.9916666666666667,1.0,0.9901751141420563,60.23094825338111,194.11290321333337,0.0,170.0,20230,170,0,170,0.0083,850.0,43200.0,44050.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s864,rl3_dqn,8,6,4,18,20400,3097,17303,0.1518,0.008431372549019607,0.051017113335485954,0.000809108247124776,1083.4109516650724,1906.3939784946006,2939.0,17289.0,2439,17961,672,17289,0.8804,145225.0,43200.0,188425.0,0.9979432332373509,0.9979432332373509,0.0,0.0,2431.0,2431.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6982
10,October,s10_6_4,fifo,10,6,4,20,20400,3097,17303,0.1518,0.9958333333333333,0.9945108169195996,0.9960700456568226,38.24754535475593,66.39648744333334,17.0,68.0,20315,85,17,68,0.0042,680.0,48000.0,48680.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s10_6_4,urgent_first,10,6,4,20,20400,3097,17303,0.1518,0.9955392156862745,1.0,0.994740796393689,38.605552467616164,123.83440859666669,0.0,91.0,20309,91,0,91,0.0045,455.0,48000.0,48455.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s10_6_4,rl3_dqn,10,6,4,20,20400,3097,17303,0.1518,0.008676470588235294,0.052954472069744914,0.0007513148009015778,1078.2075870350786,1902.63385304663,2933.0,17290.0,2440,17960,670,17290,0.8804,145110.0,48000.0,193110.0,0.9983552631578947,0.9983552631578947,0.0,0.0,2432.0,2432.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6963
10,October,s954,fifo,9,5,4,18,20400,3097,17303,0.1518,0.991421568627451,0.9922505650629642,0.9912731896202971,60.05089520727894,106.16107526666667,24.0,151.0,20225,175,24,151,0.0086,1235.0,43200.0,44435.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s954,urgent_first,9,5,4,18,20400,3097,17303,0.1518,0.9908823529411764,1.0,0.9892504190024851,61.614036964568285,180.03111110666669,0.0,186.0,20214,186,0,186,0.0091,930.0,43200.0,44130.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s954,rl3_dqn,9,5,4,18,20400,3097,17303,0.1518,0.008676470588235294,0.052954472069744914,0.0007513148009015778,1078.2075870350786,1902.63385304663,2933.0,17290.0,2440,17960,670,17290,0.8804,145110.0,43200.0,188310.0,0.9983552631578947,0.9983552631578947,0.0,0.0,2432.0,2432.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6963
10,October,s974,fifo,9,7,4,20,20400,3097,17303,0.1518,0.9947058823529412,0.9941879237972231,0.9947985898399122,44.856380748436166,78.65406809000001,18.0,90.0,20292,108,18,90,0.0053,810.0,48000.0,48810.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s974,urgent_first,9,7,4,20,20400,3097,17303,0.1518,0.9942647058823529,1.0,0.9932381667918858,44.71384749047314,151.1108960533333,0.0,117.0,20283,117,0,117,0.0057,585.0,48000.0,48585.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s974,rl3_dqn,9,7,4,20,20400,3097,17303,0.1518,0.008431372549019607,0.051017113335485954,0.000809108247124776,1083.4109516650724,1906.3939784946006,2939.0,17289.0,2439,17961,672,17289,0.8804,145225.0,48000.0,193225.0,0.9979432332373509,0.9979432332373509,0.0,0.0,2431.0,2431.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6982
10,October,s963,fifo,9,6,3,18,20400,3097,17303,0.1518,0.9926960784313725,0.9932192444300937,0.9926024388834306,52.18898995973203,91.82741935,21.0,128.0,20251,149,21,128,0.0073,1060.0,43200.0,44260.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s963,urgent_first,9,6,3,18,20400,3097,17303,0.1518,0.9923529411764705,1.0,0.990984222389181,53.29950693001136,163.96381719833335,0.0,156.0,20244,156,0,156,0.0076,780.0,43200.0,43980.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s963,rl3_dqn,9,6,3,18,20400,3097,17303,0.1518,0.008431372549019607,0.051017113335485954,0.000809108247124776,1083.4109516650724,1906.3939784946006,2939.0,17289.0,2439,17961,672,17289,0.8804,145225.0,43200.0,188425.0,0.9979432332373509,0.9979432332373509,0.0,0.0,2431.0,2431.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6982
10,October,s965,fifo,9,6,5,20,20400,3097,17303,0.1518,0.9947058823529412,0.9941879237972231,0.9947985898399122,45.17001173601748,78.955161275,18.0,90.0,20292,108,18,90,0.0053,810.0,48000.0,48810.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s965,urgent_first,9,6,5,20,20400,3097,17303,0.1518,0.9942156862745098,1.0,0.9931803733456626,45.09677134008152,151.32216844500013,0.0,118.0,20282,118,0,118,0.0058,590.0,48000.0,48590.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s965,rl3_dqn,9,6,5,20,20400,3097,17303,0.1518,0.008676470588235294,0.052954472069744914,0.0007513148009015778,1078.2075870350786,1902.63385304663,2933.0,17290.0,2440,17960,670,17290,0.8804,145110.0,48000.0,193110.0,0.9983552631578947,0.9983552631578947,0.0,0.0,2432.0,2432.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6963
10,October,s753,fifo,7,5,3,15,20400,3097,17303,0.1518,0.8097549019607844,0.24539877300613497,0.9107669190313818,439.155552066047,756.067473115,2337.0,1544.0,18584,1816,272,1544,0.089,54460.0,36000.0,90460.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7046
10,October,s753,urgent_first,7,5,3,15,20400,3097,17303,0.1518,0.8663235294117647,1.0,0.8423972721493382,247.44770851245102,307.50944443500055,0.0,2727.0,18530,1870,0,1870,0.0917,13635.0,36000.0,49635.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s753,rl3_dqn,7,5,3,15,20400,3097,17303,0.1518,0.008431372549019607,0.051017113335485954,0.000809108247124776,1083.4109516650724,1906.3939784946006,2939.0,17289.0,2439,17961,672,17289,0.8804,145225.0,36000.0,181225.0,0.9979432332373509,0.9979432332373509,0.0,0.0,2431.0,2431.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6982
10,October,s11_7_5,fifo,11,7,5,23,20400,3097,17303,0.1518,0.9997058823529412,0.9990313206328705,0.9998266196613304,25.60933779330032,43.238602140000005,3.0,3.0,20394,6,3,3,0.0003,75.0,55200.0,55275.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s11_7_5,urgent_first,11,7,5,23,20400,3097,17303,0.1518,0.9995588235294117,1.0,0.9994798589839912,25.987170239890965,79.94802866666667,0.0,9.0,20391,9,0,9,0.0004,45.0,55200.0,55245.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s11_7_5,rl3_dqn,11,7,5,23,20400,3097,17303,0.1518,0.008676470588235294,0.052954472069744914,0.0007513148009015778,1078.2075870350786,1902.63385304663,2933.0,17290.0,2440,17960,670,17290,0.8804,145110.0,55200.0,200310.0,0.9983552631578947,0.9983552631578947,0.0,0.0,2432.0,2432.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6963
10,October,s10_7_4,fifo,10,7,4,21,20400,3097,17303,0.1518,0.9973529411764706,0.9958023894091056,0.9976304687048488,33.8790333860382,58.4844982,13.0,41.0,20346,54,13,41,0.0026,465.0,50400.0,50865.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s10_7_4,urgent_first,10,7,4,21,20400,3097,17303,0.1518,0.9971568627450981,1.0,0.9966479801190545,33.84438832575787,114.9157885166667,0.0,58.0,20342,58,0,58,0.0028,290.0,50400.0,50690.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s10_7_4,rl3_dqn,10,7,4,21,20400,3097,17303,0.1518,0.008431372549019607,0.051017113335485954,0.000809108247124776,1083.4109516650724,1906.3939784946006,2939.0,17289.0,2439,17961,672,17289,0.8804,145225.0,50400.0,195625.0,0.9979432332373509,0.9979432332373509,0.0,0.0,2431.0,2431.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6982
10,October,s10_6_5,fifo,10,6,5,21,20400,3097,17303,0.1518,0.9958333333333333,0.9945108169195996,0.9960700456568226,38.13488311831323,66.29025089333334,17.0,68.0,20315,85,17,68,0.0042,680.0,50400.0,51080.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s10_6_5,urgent_first,10,6,5,21,20400,3097,17303,0.1518,0.9955392156862745,1.0,0.994740796393689,38.4922972605651,123.63372759333335,0.0,91.0,20309,91,0,91,0.0045,455.0,50400.0,50855.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s10_6_5,rl3_dqn,10,6,5,21,20400,3097,17303,0.1518,0.008676470588235294,0.052954472069744914,0.0007513148009015778,1078.2075870350786,1902.63385304663,2933.0,17290.0,2440,17960,670,17290,0.8804,145110.0,50400.0,195510.0,0.9983552631578947,0.9983552631578947,0.0,0.0,2432.0,2432.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6963
10,October,s975,fifo,9,7,5,21,20400,3097,17303,0.1518,0.9947058823529412,0.9941879237972231,0.9947985898399122,44.707990578254154,78.45818996333333,18.0,90.0,20292,108,18,90,0.0053,810.0,50400.0,51210.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s975,urgent_first,9,7,5,21,20400,3097,17303,0.1518,0.9942647058823529,1.0,0.9932381667918858,44.56502499544445,151.02093188999999,0.0,117.0,20283,117,0,117,0.0057,585.0,50400.0,50985.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s975,rl3_dqn,9,7,5,21,20400,3097,17303,0.1518,0.008431372549019607,0.051017113335485954,0.000809108247124776,1083.4109516650724,1906.3939784946006,2939.0,17289.0,2439,17961,672,17289,0.8804,145225.0,50400.0,195625.0,0.9979432332373509,0.9979432332373509,0.0,0.0,2431.0,2431.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6982
10,October,s854,fifo,8,5,4,17,20400,3097,17303,0.1518,0.9913235294117647,0.9922505650629642,0.9911576027278507,62.66374381794574,109.76928314999999,24.0,153.0,20223,177,24,153,0.0087,1245.0,40800.0,42045.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s854,urgent_first,8,5,4,17,20400,3097,17303,0.1518,0.9911764705882353,1.0,0.9895971796798243,63.33386795488212,196.81824372333338,0.0,180.0,20220,180,0,180,0.0088,900.0,40800.0,41700.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s854,rl3_dqn,8,5,4,17,20400,3097,17303,0.1518,0.008676470588235294,0.052954472069744914,0.0007513148009015778,1078.2075870350786,1902.63385304663,2933.0,17290.0,2440,17960,670,17290,0.8804,145110.0,40800.0,185910.0,0.9983552631578947,0.9983552631578947,0.0,0.0,2432.0,2432.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6963
10,October,s863,fifo,8,6,3,17,20400,3097,17303,0.1518,0.9917156862745098,0.9925734581853407,0.991562156851413,61.18195985174814,107.24802866666667,23.0,146.0,20231,169,23,146,0.0083,1190.0,40800.0,41990.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s863,urgent_first,8,6,3,17,20400,3097,17303,0.1518,0.9916176470588235,1.0,0.9901173206958331,61.23895265753539,194.97562723000001,0.0,171.0,20229,171,0,171,0.0084,855.0,40800.0,41655.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s863,rl3_dqn,8,6,3,17,20400,3097,17303,0.1518,0.008431372549019607,0.051017113335485954,0.000809108247124776,1083.4109516650724,1906.3939784946006,2939.0,17289.0,2439,17961,672,17289,0.8804,145225.0,40800.0,186025.0,0.9979432332373509,0.9979432332373509,0.0,0.0,2431.0,2431.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6982
10,October,s953,fifo,9,5,3,17,20400,3097,17303,0.1518,0.991421568627451,0.9922505650629642,0.9912731896202971,60.50967477052575,106.60989246333334,24.0,151.0,20225,175,24,151,0.0086,1235.0,40800.0,42035.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s953,urgent_first,9,5,3,17,20400,3097,17303,0.1518,0.9908333333333333,1.0,0.989192625556262,62.09025023345454,180.52039425666666,0.0,187.0,20213,187,0,187,0.0092,935.0,40800.0,41735.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s953,rl3_dqn,9,5,3,17,20400,3097,17303,0.1518,0.008676470588235294,0.052954472069744914,0.0007513148009015778,1078.2075870350786,1902.63385304663,2933.0,17290.0,2440,17960,670,17290,0.8804,145110.0,40800.0,185910.0,0.9983552631578947,0.9983552631578947,0.0,0.0,2432.0,2432.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6963
10,October,s764,fifo,7,6,4,17,20400,3097,17303,0.1518,0.8099509803921568,0.24669034549564095,0.9107669190313818,438.63617069856235,755.20225806,2333.0,1544.0,18584,1816,272,1544,0.089,54380.0,40800.0,95180.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7033
10,October,s764,urgent_first,7,6,4,17,20400,3097,17303,0.1518,0.8663725490196078,1.0,0.8424550655955615,246.89901948807676,306.04014336666665,0.0,2726.0,18531,1869,0,1869,0.0916,13630.0,40800.0,54430.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
10,October,s764,rl3_dqn,7,6,4,17,20400,3097,17303,0.1518,0.008431372549019607,0.051017113335485954,0.000809108247124776,1083.4109516650724,1906.3939784946006,2939.0,17289.0,2439,17961,672,17289,0.8804,145225.0,40800.0,186025.0,0.9979432332373509,0.9979432332373509,0.0,0.0,2431.0,2431.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6982
11,November,s19_11_6,fifo,19,11,6,36,33600,7481,26119,0.2226,0.9092857142857143,0.5927015104932496,0.9999617136950113,209.14750779919248,512.1751851833333,3047.0,1.0,33599,1,0,1,0.0,60945.0,86400.0,147345.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.3573
11,November,s19_11_6,urgent_first,19,11,6,36,33600,7481,26119,0.2226,0.9618154761904761,1.0,0.9508786706994908,216.62268860814507,852.8633333300003,0.0,1283.0,33599,1,0,1,0.0,6415.0,86400.0,92815.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
11,November,s19_11_6,rl3_dqn,19,11,6,36,33600,7481,26119,0.2226,0.002113095238095238,0.008287662077262397,0.00034457674489834985,4113.445975612171,7158.2148148148,7419.0,26110.0,1871,31729,5619,26110,0.9443,278930.0,86400.0,365330.0,0.9989270386266095,0.9989270386266095,0.0,0.0,1864.0,1864.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.7414
11,November,s18_11_6,fifo,18,11,6,35,33600,7481,26119,0.2226,0.8948511904761904,0.5280042775030076,0.9999234273900226,253.6757957293723,577.9624073983333,3531.0,2.0,33598,2,0,2,0.0001,70630.0,84000.0,154630.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.422
11,November,s18_11_6,urgent_first,18,11,6,35,33600,7481,26119,0.2226,0.94625,1.0,0.9308549331903978,260.9366179123504,954.4959259199991,0.0,1806.0,33598,2,0,2,0.0001,9030.0,84000.0,93030.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
11,November,s18_11_6,rl3_dqn,18,11,6,35,33600,7481,26119,0.2226,0.002113095238095238,0.008287662077262397,0.00034457674489834985,4113.445975612171,7158.2148148148,7419.0,26110.0,1871,31729,5619,26110,0.9443,278930.0,84000.0,362930.0,0.9989270386266095,0.9989270386266095,0.0,0.0,1864.0,1864.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.7414
11,November,s20_11_6,fifo,20,11,6,37,33600,7481,26119,0.2226,0.9236607142857143,0.6572650715145034,0.9999617136950113,177.35538948217902,467.8381481400001,2564.0,1.0,33599,1,0,1,0.0,51285.0,88800.0,140085.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.2927
11,November,s20_11_6,urgent_first,20,11,6,37,33600,7481,26119,0.2226,0.9682440476190476,1.0,0.9591485125770511,183.6550268721807,751.4903703633335,0.0,1067.0,33599,1,0,1,0.0,5335.0,88800.0,94135.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
