time_min,pick_queue_urgent,pick_queue_normal,pack_queue_urgent,pack_queue_normal,dispatch_queue_urgent,dispatch_queue_normal,picking_busy,packing_busy,dispatch_busy,completed_total,completed_urgent,completed_normal,in_system_total,in_system_urgent,in_system_normal
1292.0,0,217,0,46,0,0,2,1,0,441,107,334,266,0,266
1293.0,0,216,0,47,0,0,2,1,0,441,107,334,266,0,266
1294.0,0,216,0,47,0,0,2,1,0,441,107,334,266,0,266
1295.0,0,215,0,47,0,0,2,1,1,441,107,334,266,0,266
1296.0,0,215,0,47,0,0,2,1,1,441,107,334,266,0,266
1297.0,0,214,0,48,0,0,2,1,0,442,107,335,265,0,265
1298.0,0,214,0,48,0,0,2,1,0,442,107,335,265,0,265
1299.0,0,214,0,47,0,0,2,1,1,442,107,335,265,0,265
1300.0,0,213,0,48,0,0,2,1,1,442,107,335,265,0,265
1301.0,0,213,0,48,0,0,2,1,0,443,107,336,264,0,264
1302.0,0,213,0,48,0,0,2,1,0,443,107,336,264,0,264
1303.0,0,212,0,49,0,0,2,1,0,443,107,336,264,0,264
1304.0,0,211,0,50,0,0,2,1,0,443,107,336,264,0,264
1305.0,0,211,0,49,0,0,2,1,1,443,107,336,264,0,264
1306.0,0,211,0,49,0,0,2,1,1,443,107,336,264,0,264
1307.0,0,211,0,49,0,0,2,1,0,444,107,337,263,0,263
1308.0,0,211,0,49,0,0,2,1,0,444,107,337,263,0,263
1309.0,0,209,0,50,0,0,2,1,1,444,107,337,263,0,263
1310.0,0,209,0,50,0,0,2,1,1,444,107,337,263,0,263
1311.0,0,209,0,49,0,0,2,1,1,445,107,338,262,0,262
1312.0,0,208,0,50,0,0,2,1,1,445,107,338,262,0,262
1313.0,0,208,0,50,0,0,2,1,0,446,107,339,261,0,261
1314.0,0,208,0,49,0,0,2,1,1,446,107,339,261,0,261
1315.0,0,208,0,49,0,0,2,1,0,447,107,340,260,0,260
1316.0,0,207,0,50,0,0,2,1,0,447,107,340,260,0,260
1317.0,0,207,0,50,0,0,2,1,0,447,107,340,260,0,260
1318.0,0,207,0,51,0,0,1,1,0,447,107,340,260,0,260
1319.0,0,206,0,50,0,0,2,1,1,447,107,340,260,0,260
1320.0,0,206,0,50,0,0,2,1,1,447,107,340,260,0,260
1321.0,0,206,0,50,0,0,2,1,0,448,107,341,259,0,259
1322.0,0,206,0,50,0,0,2,1,0,448,107,341,259,0,259
1323.0,0,206,0,49,0,0,2,1,1,448,107,341,259,0,259
1324.0,0,206,0,49,0,0,2,1,1,448,107,341,259,0,259
1325.0,0,205,0,49,0,0,2,1,1,449,107,342,258,0,258
1326.0,0,205,0,49,0,0,2,1,0,450,107,343,257,0,257
1327.0,0,205,0,49,0,0,2,1,0,450,107,343,257,0,257
1328.0,0,205,0,48,0,0,2,1,1,450,107,343,257,0,257
1329.0,0,204,0,49,0,0,2,1,1,450,107,343,257,0,257
1330.0,0,204,0,48,0,0,2,1,1,451,107,344,256,0,256
1331.0,0,204,0,48,0,0,2,1,0,452,107,345,255,0,255
1332.0,0,203,0,49,0,0,2,1,0,452,107,345,255,0,255
1333.0,0,203,0,48,0,0,2,1,1,452,107,345,255,0,255
1334.0,0,203,0,48,0,0,2,1,0,453,107,346,254,0,254
1335.0,0,203,0,47,0,0,2,1,1,453,107,346,254,0,254
1336.0,0,203,0,46,0,0,2,1,1,454,107,347,253,0,253
1337.0,0,202,0,47,0,0,2,1,0,455,107,348,252,0,252
1338.0,0,202,0,47,0,0,2,1,0,455,107,348,252,0,252
1339.0,0,202,0,46,0,0,2,1,1,455,107,348,252,0,252
1340.0,0,202,0,46,0,0,2,1,0,456,107,349,251,0,251
1341.0,0,202,0,46,0,0,2,1,0,456,107,349,251,0,251
1342.0,0,200,0,47,0,0,2,1,1,456,107,349,251,0,251
1343.0,0,200,0,47,0,0,2,1,0,457,107,350,250,0,250
1344.0,0,200,0,46,0,0,2,1,1,457,107,350,250,0,250
1345.0,0,200,0,46,0,0,2,1,0,458,107,351,249,0,249
1346.0,0,200,0,45,0,0,2,1,1,458,107,351,249,0,249
1347.0,0,199,0,46,0,0,2,1,0,459,107,352,248,0,248
1348.0,0,199,0,46,0,0,2,1,0,459,107,352,248,0,248
1349.0,0,199,0,46,0,0,2,1,0,459,107,352,248,0,248
1350.0,0,198,0,46,0,0,2,1,1,459,107,352,248,0,248
1351.0,0,197,0,47,0,0,2,1,0,460,107,353,247,0,247
1352.0,0,197,0,47,0,0,2,1,0,460,107,353,247,0,247
1353.0,0,197,0,47,0,0,2,1,0,460,107,353,247,0,247
1354.0,0,195,0,48,0,0,2,1,1,460,107,353,247,0,247
1355.0,0,195,0,47,0,0,2,1,1,461,107,354,246,0,246
1356.0,0,195,0,47,0,0,2,1,1,461,107,354,246,0,246
1357.0,0,195,0,47,0,0,2,1,0,462,107,355,245,0,245
1358.0,0,195,0,47,0,0,2,1,0,462,107,355,245,0,245
1359.0,0,195,0,47,0,0,2,1,0,462,107,355,245,0,245
1360.0,0,195,0,46,0,0,2,1,1,462,107,355,245,0,245
1361.0,0,195,0,46,0,0,2,1,0,463,107,356,244,0,244
1362.0,0,195,0,46,0,0,2,1,0,463,107,356,244,0,244
1363.0,0,195,0,46,0,0,2,1,0,463,107,356,244,0,244
1364.0,0,195,0,45,0,0,2,1,1,463,107,356,244,0,244
1365.0,0,195,0,45,0,0,2,1,0,464,107,357,243,0,243
1366.0,0,195,0,45,0,0,2,1,0,464,107,357,243,0,243
1367.0,0,194,0,45,0,0,2,1,1,464,107,357,243,0,243
1368.0,0,194,0,45,0,0,2,1,1,464,107,357,243,0,243
1369.0,0,193,0,45,0,0,2,1,1,465,107,358,242,0,242
1370.0,0,192,0,46,0,0,2,1,0,466,107,359,241,0,241
1371.0,0,192,0,46,0,0,2,1,0,466,107,359,241,0,241
1372.0,0,191,0,47,0,0,2,1,0,466,107,359,241,0,241
1373.0,0,191,0,47,0,0,2,1,0,466,107,359,241,0,241
1374.0,0,191,0,46,0,0,2,1,1,466,107,359,241,0,241
1375.0,0,190,0,47,0,0,2,1,1,466,107,359,241,0,241
1376.0,0,190,0,46,0,1,2,1,1,466,107,359,241,0,241
1377.0,0,190,0,46,0,0,2,1,1,467,107,360,240,0,240
1378.0,0,189,0,46,0,0,2,1,1,468,107,361,239,0,239
1379.0,0,189,0,46,0,0,2,1,0,469,107,362,238,0,238
1380.0,0,188,0,46,0,0,2,1,1,469,107,362,238,0,238
1381.0,0,188,0,46,0,0,2,1,1,469,107,362,238,0,238
1382.0,0,188,0,45,0,0,2,1,1,470,107,363,237,0,237
1383.0,0,188,0,45,0,0,2,1,1,470,107,363,237,0,237
1384.0,0,188,0,44,0,0,2,1,1,471,107,364,236,0,236
1385.0,0,188,0,44,0,0,2,1,0,472,107,365,235,0,235
1386.0,0,187,0,45,0,0,2,1,0,472,107,365,235,0,235
1387.0,0,186,0,45,0,0,2,1,1,472,107,365,235,0,235
1388.0,0,186,0,45,0,0,2,1,0,473,107,366,234,0,234
1389.0,0,186,0,44,0,0,2,1,1,473,107,366,234,0,234
1390.0,0,185,0,45,0,0,2,1,1,473,107,366,234,0,234
1391.0,0,184,0,45,0,0,2,1,1,474,107,367,233,0,233
1392.0,0,184,0,45,0,0,2,1,1,474,107,367,233,0,233
1393.0,0,184,0,44,0,0,2,1,1,475,107,368,232,0,232
1394.0,0,182,0,46,0,0,2,1,0,476,107,369,231,0,231
1395.0,0,182,0,46,0,0,2,1,0,476,107,369,231,0,231
1396.0,0,182,0,45,0,0,2,1,1,476,107,369,231,0,231
1397.0,0,182,0,45,0,0,2,1,1,476,107,369,231,0,231
1398.0,0,181,0,46,0,0,2,1,0,477,107,370,230,0,230
1399.0,0,181,0,46,0,0,2,1,0,477,107,370,230,0,230
1400.0,0,180,0,46,0,0,2,1,1,477,107,370,230,0,230
1401.0,0,180,0,45,0,1,2,1,1,477,107,370,230,0,230
1402.0,0,179,0,46,0,0,2,1,1,478,107,371,229,0,229
1403.0,0,178,0,46,0,0,2,1,1,479,107,372,228,0,228
1404.0,0,178,0,46,0,0,2,1,0,480,107,373,227,0,227
1405.0,0,177,0,46,0,0,2,1,1,480,107,373,227,0,227
1406.0,0,177,0,46,0,0,2,1,0,481,107,374,226,0,226
1407.0,0,177,0,46,0,0,2,1,0,481,107,374,226,0,226
1408.0,0,177,0,46,0,0,2,1,0,481,107,374,226,0,226
1409.0,0,176,0,47,0,0,2,1,0,481,107,374,226,0,226
1410.0,0,176,0,47,0,0,2,1,0,481,107,374,226,0,226
1411.0,0,175,0,48,0,0,2,1,0,481,107,374,226,0,226
1412.0,0,175,0,47,0,0,2,1,1,481,107,374,226,0,226
1413.0,0,174,0,48,0,0,2,1,1,481,107,374,226,0,226
1414.0,0,174,0,47,0,1,2,1,1,481,107,374,226,0,226
1415.0,0,174,0,47,0,0,2,1,1,482,107,375,225,0,225
1416.0,0,174,0,46,0,1,2,1,1,482,107,375,225,0,225
1417.0,0,173,0,48,0,0,1,1,1,483,107,376,224,0,224
1418.0,0,172,0,47,0,0,2,1,1,484,107,377,223,0,223
1419.0,0,171,0,48,0,0,2,1,0,485,107,378,222,0,222
1420.0,0,171,0,48,0,1,2,0,0,485,107,378,222,0,222
1421.0,0,171,0,47,0,0,2,1,1,485,107,378,222,0,222
1422.0,0,171,0,46,0,0,2,1,1,486,107,379,221,0,221
1423.0,0,171,0,46,0,0,2,1,0,487,107,380,220,0,220
1424.0,0,170,0,47,0,0,2,1,0,487,107,380,220,0,220
1425.0,0,170,0,46,0,0,2,1,1,487,107,380,220,0,220
1426.0,0,170,0,46,0,0,2,1,0,488,107,381,219,0,219
1427.0,0,170,0,45,0,0,2,1,1,488,107,381,219,0,219
1428.0,0,170,0,45,0,0,2,1,1,488,107,381,219,0,219
1429.0,0,170,0,45,0,0,2,1,0,489,107,382,218,0,218
1430.0,0,170,0,44,0,0,2,1,1,489,107,382,218,0,218
1431.0,0,169,0,45,0,0,2,1,1,489,107,382,218,0,218
1432.0,0,168,0,45,0,0,2,1,1,490,107,383,217,0,217
1433.0,0,168,0,45,0,0,2,1,1,490,107,383,217,0,217
1434.0,0,167,0,45,0,0,2,1,1,491,107,384,216,0,216
1435.0,0,167,0,45,0,0,2,1,0,492,107,385,215,0,215
1436.0,0,166,0,45,0,0,2,1,1,492,107,385,215,0,215
1437.0,0,166,0,45,0,0,2,1,0,493,107,386,214,0,214
1438.0,0,166,0,44,0,0,2,1,1,493,107,386,214,0,214
1439.0,0,166,0,44,0,0,2,1,0,494,107,387,213,0,213
1440.0,0,166,0,44,0,0,2,1,0,494,107,387,213,0,213
1441.0,0,167,0,43,0,0,2,1,1,494,107,387,214,0,214
1442.0,0,168,0,43,0,0,2,1,0,495,107,388,214,0,214
1443.0,0,168,0,43,0,0,2,1,0,495,107,388,214,0,214
1444.0,0,170,0,42,0,0,2,1,1,495,107,388,216,0,216
1445.0,0,170,0,42,0,0,2,1,1,495,107,388,216,0,216
1446.0,0,169,0,42,0,0,2,1,1,496,107,389,215,0,215
1447.0,0,170,0,41,0,0,2,1,1,497,107,390,215,0,215
1448.0,0,169,0,42,0,0,2,1,1,497,107,390,215,0,215
1449.0,0,170,0,42,0,0,2,1,0,498,107,391,215,0,215
1450.0,0,171,0,42,0,0,2,1,0,498,107,391,216,0,216
1451.0,0,170,0,43,0,0,2,1,0,498,107,391,216,0,216
1452.0,1,170,0,43,0,0,2,1,0,498,107,391,217,1,216
1453.0,1,171,0,43,0,0,2,1,0,498,107,391,218,1,217
1454.0,0,171,0,44,0,0,2,1,0,498,107,391,218,1,217
1455.0,0,171,0,44,0,0,2,1,0,498,107,391,218,1,217
1456.0,0,171,0,44,0,0,2,1,0,498,107,391,218,1,217
1457.0,0,170,0,45,0,0,2,1,0,498,107,391,218,1,217
1458.0,0,172,0,45,0,0,2,1,0,498,107,391,220,1,219
1459.0,0,172,0,44,0,0,2,1,1,498,107,391,220,1,219
1460.0,0,171,1,44,0,0,2,1,1,498,107,391,220,1,219
1461.0,0,170,1,45,0,0,2,1,1,498,107,391,220,1,219
1462.0,0,170,1,45,0,0,2,1,0,499,107,392,219,1,218
1463.0,0,171,0,45,0,0,2,1,1,499,107,392,220,1,219
1464.0,0,170,0,46,0,0,2,1,1,499,107,392,220,1,219
1465.0,0,169,0,46,0,0,2,1,1,500,107,393,219,1,218
1466.0,0,169,0,46,0,0,2,1,1,500,107,393,219,1,218
1467.0,0,172,0,46,0,0,2,1,0,501,108,393,221,0,221
1468.0,0,173,0,45,0,0,2,1,1,501,108,393,222,0,222
1469.0,0,173,0,45,0,0,2,1,1,501,108,393,222,0,222
1470.0,0,172,0,46,0,0,2,1,0,502,108,394,221,0,221
1471.0,0,174,0,47,0,0,2,1,0,502,108,394,224,0,224
1472.0,0,174,0,47,0,0,2,1,0,502,108,394,224,0,224
1473.0,0,174,0,47,0,0,2,1,0,502,108,394,224,0,224
1474.0,0,174,0,48,0,0,2,1,0,502,108,394,225,0,225
1475.0,0,175,0,48,0,0,2,1,0,502,108,394,226,0,226
1476.0,0,175,0,47,0,0,2,1,1,502,108,394,226,0,226
1477.0,0,175,0,48,0,0,2,1,0,503,108,395,226,0,226
1478.0,0,176,0,48,0,0,2,1,0,503,108,395,227,0,227
1479.0,0,176,0,48,0,0,2,1,0,503,108,395,227,0,227
1480.0,0,175,0,49,0,0,2,1,0,503,108,395,227,0,227
1481.0,1,176,0,48,0,0,2,1,1,503,108,395,229,1,228
1482.0,1,177,0,48,0,0,2,1,1,503,108,395,230,1,229
1483.0,1,178,0,47,0,0,2,1,1,504,108,396,230,1,229
1484.0,1,178,0,47,0,0,2,1,1,504,108,396,230,1,229
1485.0,0,178,0,47,0,0,2,1,1,505,108,397,229,1,228
1486.0,0,178,0,47,0,0,2,1,1,505,108,397,229,1,228
1487.0,0,176,1,48,0,0,2,1,0,506,108,398,228,1,227
1488.0,0,177,0,48,0,0,2,1,1,506,108,398,229,1,228
1489.0,0,177,0,48,0,0,2,1,1,506,108,398,229,1,228
1490.0,0,176,0,48,0,0,2,1,1,507,108,399,228,1,227
1491.0,0,177,0,48,0,0,2,1,0,508,109,399,228,0,228
1492.0,0,176,0,48,0,0,2,1,1,508,109,399,228,0,228
1493.0,1,176,0,48,0,0,2,1,1,508,109,399,229,1,228
1494.0,0,176,0,49,0,0,2,1,0,509,109,400,228,1,227
1495.0,0,176,0,49,0,0,2,1,0,509,109,400,228,1,227
1496.0,0,177,0,48,0,0,2,1,1,509,109,400,229,1,228
1497.0,0,179,0,48,0,0,2,1,1,509,109,400,231,1,230
1498.0,0,178,0,49,0,0,2,1,0,510,109,401,230,1,229
1499.0,0,178,0,48,0,0,2,1,1,510,109,401,230,1,229
1500.0,0,177,1,47,0,0,2,1,1,511,109,402,229,1,228
1501.0,0,178,1,47,0,0,2,1,0,512,109,403,229,1,228
1502.0,0,179,1,47,0,0,2,1,0,512,109,403,230,1,229
1503.0,0,180,1,48,0,0,2,1,0,512,109,403,232,1,231
1504.0,0,182,1,48,0,0,2,1,0,512,109,403,234,1,233
1505.0,0,182,1,49,0,0,2,1,0,512,109,403,235,1,234
1506.0,0,182,1,49,0,0,2,1,0,512,109,403,235,1,234
1507.0,2,184,0,49,0,0,2,1,1,512,109,403,239,3,236
1508.0,1,184,0,50,0,0,2,1,1,512,109,403,239,3,236
1509.0,0,184,0,51,0,0,2,1,1,512,109,403,239,3,236
1510.0,0,185,0,50,0,0,2,1,1,513,109,404,239,3,236
1511.0,0,187,0,50,0,0,2,1,0,514,110,404,240,2,238
1512.0,0,189,0,50,0,0,2,1,0,514,110,404,242,2,240
1513.0,0,189,1,50,0,0,2,1,0,514,110,404,243,2,241
1514.0,0,189,1,50,0,0,2,1,0,514,110,404,243,2,241
1515.0,0,189,1,50,0,0,2,1,0,514,110,404,243,2,241
1516.0,0,187,1,51,0,0,2,1,1,514,110,404,243,2,241
1517.0,0,189,1,51,0,0,2,1,1,514,110,404,245,2,243
1518.0,1,190,1,51,0,0,2,1,1,514,110,404,247,3,244
1519.0,1,193,1,51,0,0,2,1,0,515,110,405,249,3,246
1520.0,0,193,0,52,0,0,2,1,1,515,110,405,249,3,246
1521.0,0,192,0,53,0,0,2,1,0,516,111,405,248,2,246
1522.0,0,193,0,53,0,0,2,1,0,516,111,405,249,2,247
1523.0,0,194,0,54,0,0,2,1,0,516,111,405,251,2,249
1524.0,0,195,0,53,0,0,2,1,1,516,111,405,252,2,250
1525.0,0,194,1,53,0,0,2,1,1,516,111,405,252,2,250
1526.0,0,194,1,53,0,0,2,1,0,517,112,405,251,1,250
1527.0,0,195,0,53,0,0,2,1,1,517,112,405,252,1,251
1528.0,0,196,0,54,0,0,1,1,0,518,112,406,252,1,251
1529.0,0,195,0,53,0,0,2,1,1,518,112,406,252,1,251
1530.0,0,196,0,53,0,0,2,1,1,518,112,406,253,1,252
1531.0,0,196,0,52,0,0,2,1,1,519,113,406,252,0,252
1532.0,0,198,0,52,0,0,2,1,0,520,113,407,253,0,253
1533.0,1,201,0,52,0,0,2,1,0,520,113,407,257,1,256
1534.0,0,202,0,53,0,0,2,1,0,520,113,407,258,1,257
1535.0,0,201,0,53,0,0,2,1,1,520,113,407,258,1,257
1536.0,0,201,0,53,0,0,2,1,1,520,113,407,258,1,257
1537.0,0,202,0,52,0,0,2,1,1,521,113,408,258,1,257
1538.0,0,203,0,52,0,0,2,1,0,522,113,409,258,1,257
1539.0,0,203,0,51,0,0,2,1,1,522,113,409,258,1,257
1540.0,0,204,0,51,0,0,2,1,0,523,113,410,258,1,257
1541.0,0,205,0,51,0,0,2,1,0,523,113,410,259,1,258
1542.0,0,205,0,51,0,0,2,1,1,523,113,410,260,1,259
1543.0,0,207,0,51,0,0,2,1,1,523,113,410,262,1,261
1544.0,0,207,0,52,0,0,2,1,0,524,113,411,262,1,261
1545.0,1,207,0,52,0,0,2,1,0,524,113,411,263,2,261
1546.0,1,207,0,52,0,0,2,1,0,524,113,411,263,2,261
1547.0,1,208,0,52,0,0,2,1,0,524,113,411,264,2,262
1548.0,1,210,0,52,0,0,2,1,0,524,113,411,266,2,264
1549.0,0,210,1,52,0,0,2,1,0,524,113,411,266,2,264
1550.0,0,211,1,53,0,0,2,1,0,524,113,411,268,3,265
1551.0,0,212,1,53,0,0,2,1,1,524,113,411,270,3,267
1552.0,0,214,1,53,0,0,2,1,1,524,113,411,272,3,269
1553.0,0,213,2,53,0,0,2,1,1,524,113,411,272,3,269
1554.0,0,215,2,53,0,0,2,1,1,524,113,411,274,3,271
1555.0,0,217,2,53,0,0,2,1,0,525,113,412,275,3,272
1556.0,0,219,2,53,0,0,2,1,0,525,113,412,277,3,274
1557.0,0,221,2,54,0,0,2,1,0,525,113,412,280,3,277
1558.0,0,223,2,54,0,0,2,1,0,525,113,412,282,3,279
1559.0,0,224,2,55,0,0,2,1,0,525,113,412,284,3,281
1560.0,0,224,2,56,0,0,2,1,0,525,113,412,285,3,282
1561.0,0,224,1,56,0,0,2,1,1,525,113,412,285,3,282
1562.0,0,226,0,56,1,0,2,1,1,525,113,412,287,3,284
1563.0,0,229,0,56,1,0,2,1,1,525,113,412,290,3,287
1564.0,0,230,0,55,1,0,2,1,1,526,114,412,290,2,288
1565.0,1,230,0,55,0,0,2,1,1,527,115,412,290,2,288
1566.0,0,231,0,55,0,0,2,1,1,528,116,412,290,1,289
1567.0,1,232,0,55,0,0,2,1,1,528,116,412,292,2,290
1568.0,1,234,0,54,0,0,2,1,1,529,116,413,293,2,291
1569.0,1,235,0,54,0,0,2,1,0,530,116,414,293,2,291
1570.0,0,236,0,54,0,0,2,1,1,530,116,414,294,2,292
1571.0,1,239,0,55,0,0,2,1,0,531,116,415,298,4,294
1572.0,0,239,1,55,0,0,2,1,0,531,116,415,298,4,294
1573.0,0,240,0,55,0,0,2,1,1,531,116,415,299,4,295
1574.0,0,241,1,54,0,0,2,1,1,532,117,415,300,3,297
1575.0,0,241,2,54,0,0,2,1,0,533,118,415,300,2,298
1576.0,0,243,2,54,0,0,2,1,0,533,118,415,302,2,300
1577.0,0,243,1,54,0,0,2,1,1,533,118,415,302,2,300
1578.0,0,242,1,56,0,0,2,1,0,534,118,416,302,3,299
1579.0,0,242,0,56,0,0,2,1,1,534,118,416,302,3,299
1580.0,0,245,0,55,0,0,2,1,1,535,119,416,304,2,302
1581.0,0,246,0,55,0,0,2,1,0,536,120,416,304,1,303
1582.0,0,247,0,54,0,0,2,1,1,536,120,416,305,1,304
1583.0,1,248,0,54,0,0,2,1,0,537,120,417,306,2,304
1584.0,0,248,0,55,0,0,2,1,0,537,120,417,306,2,304
1585.0,0,250,0,55,0,0,2,1,0,537,120,417,308,2,306
1586.0,2,252,1,55,0,0,2,1,0,537,120,417,313,4,309
1587.0,3,253,1,55,0,0,2,1,0,537,120,417,315,5,310
1588.0,3,256,0,55,0,0,2,1,1,537,120,417,318,5,313
1589.0,3,259,0,55,0,0,2,1,1,537,120,417,321,5,316
1590.0,3,262,0,55,0,0,2,1,0,538,120,418,323,5,318
1591.0,3,265,0,54,0,0,2,1,1,538,120,418,326,5,321
1592.0,4,266,0,53,0,0,2,1,1,539,121,418,327,5,322
1593.0,4,266,0,53,0,0,2,1,1,539,121,418,327,5,322
1594.0,3,266,1,53,0,0,2,1,0,540,121,419,326,5,321
1595.0,2,267,0,54,0,0,2,1,1,540,121,419,327,5,322
1596.0,3,270,0,54,0,0,2,1,0,541,121,420,330,6,324
1597.0,2,272,2,54,0,0,2,1,0,541,121,420,333,7,326
1598.0,2,275,2,54,0,0,2,1,0,541,121,420,336,7,329
1599.0,3,276,1,54,0,0,2,1,1,541,121,420,338,8,330
1600.0,3,277,0,54,1,0,2,1,1,541,121,420,339,8,331
1601.0,3,278,0,54,1,0,2,1,1,542,122,420,340,8,332
1602.0,3,279,0,54,0,0,2,1,1,543,123,420,340,7,333
1603.0,3,282,0,53,0,0,2,1,1,544,124,420,342,6,336
1604.0,3,285,0,53,0,0,2,1,0,545,125,420,344,5,339
1605.0,2,286,0,53,0,0,2,1,1,545,125,420,345,5,340
1606.0,1,291,1,53,0,0,2,1,0,546,125,421,349,5,344
1607.0,1,292,1,53,0,0,2,1,0,546,125,421,350,5,345
1608.0,2,294,0,53,0,0,2,1,1,546,125,421,353,6,347
1609.0,2,295,0,53,0,0,2,1,1,546,125,421,354,6,348
1610.0,1,297,1,52,1,0,2,1,1,546,125,421,356,6,350
1611.0,1,298,1,52,0,0,2,1,1,547,126,421,356,5,351
1612.0,1,298,0,52,0,0,2,1,1,548,127,421,355,4,351
1613.0,0,298,2,52,0,0,2,1,1,548,127,421,356,4,352
1614.0,1,298,1,52,0,0,2,1,1,549,127,422,356,5,351
1615.0,1,300,1,52,0,0,2,1,1,549,127,422,358,5,353
1616.0,1,302,1,52,0,0,2,1,0,550,128,422,359,4,355
1617.0,1,304,1,52,0,0,2,1,0,550,128,422,361,4,357
1618.0,0,306,0,53,0,0,2,1,1,550,128,422,363,4,359
1619.0,1,307,0,53,0,0,2,1,1,550,128,422,365,5,360
1620.0,0,310,1,52,0,0,2,1,1,551,129,422,367,4,363
1621.0,0,310,1,52,0,0,2,1,0,552,130,422,366,3,363
1622.0,0,311,1,52,0,0,2,1,0,552,130,422,367,3,364
1623.0,0,313,1,52,0,0,2,1,0,552,130,422,369,3,366
1624.0,0,312,1,52,0,0,2,1,1,552,130,422,369,3,366
1625.0,0,314,0,52,0,0,2,1,1,553,130,423,370,3,367
1626.0,0,315,0,52,0,0,2,1,0,554,131,423,370,2,368
1627.0,0,316,0,52,0,0,2,1,0,554,131,423,371,2,369
1628.0,0,317,0,53,0,0,2,1,0,554,131,423,373,2,371
1629.0,0,317,0,52,0,0,2,1,1,554,131,423,373,2,371
1630.0,0,319,0,52,0,0,2,1,1,554,131,423,375,2,373
1631.0,0,321,0,52,0,0,2,1,0,555,132,423,376,1,375
1632.0,0,322,0,52,0,0,2,1,1,555,132,423,378,2,376
1633.0,0,324,0,52,0,0,2,1,1,555,132,423,380,2,378
1634.0,1,326,0,52,0,0,2,1,0,556,132,424,382,3,379
1635.0,1,328,0,52,0,0,2,1,0,556,132,424,384,3,381
1636.0,1,329,0,51,0,0,2,1,1,556,132,424,385,3,382
1637.0,3,330,0,50,0,0,2,1,1,557,132,425,387,5,382
1638.0,4,330,0,50,0,0,2,1,1,557,132,425,388,6,382
1639.0,2,331,1,50,0,0,2,1,1,558,132,426,388,6,382
1640.0,2,332,1,50,0,0,2,1,0,559,132,427,388,6,382
1641.0,2,333,1,50,0,0,2,1,0,559,132,427,389,6,383
1642.0,2,334,1,50,0,0,2,1,0,559,132,427,390,6,384
1643.0,2,334,1,50,0,0,2,1,0,559,132,427,390,6,384
1644.0,1,334,2,50,0,0,2,1,0,559,132,427,390,6,384
1645.0,1,339,2,50,0,0,2,1,0,559,132,427,395,6,389
1646.0,2,340,2,50,0,0,2,1,0,559,132,427,397,7,390
1647.0,2,341,1,50,0,0,2,1,1,559,132,427,398,7,391
1648.0,1,344,2,50,0,0,2,1,1,559,132,427,401,7,394
1649.0,1,346,2,50,0,0,2,1,0,560,133,427,402,6,396
1650.0,1,348,2,50,0,0,2,1,0,560,133,427,404,6,398
1651.0,1,349,2,50,0,0,2,1,0,560,133,427,405,6,399
1652.0,0,348,4,50,0,0,2,1,0,560,133,427,405,6,399
1653.0,0,349,4,50,0,0,2,1,0,560,133,427,406,6,400
1654.0,0,353,3,50,0,0,2,1,1,560,133,427,410,6,404
1655.0,0,352,3,51,0,0,2,1,1,560,133,427,410,6,404
1656.0,0,353,3,51,1,0,2,1,1,560,133,427,412,6,406
1657.0,1,355,3,51,0,0,2,1,1,561,134,427,414,6,408
1658.0,1,357,3,51,0,0,2,1,0,562,135,427,415,5,410
1659.0,1,357,3,51,0,0,2,1,0,562,135,427,415,5,410
1660.0,0,358,2,52,0,0,2,1,1,562,135,427,416,5,411
1661.0,0,360,2,53,0,0,2,1,1,562,135,427,419,5,414
1662.0,0,362,2,53,0,0,2,1,0,563,136,427,420,4,416
1663.0,0,361,3,54,0,0,2,1,0,563,136,427,421,4,417
1664.0,0,363,2,54,0,0,2,1,1,563,136,427,423,4,419
1665.0,0,366,2,54,0,0,2,1,1,563,136,427,426,4,422
1666.0,0,368,2,54,0,0,2,1,0,564,137,427,427,3,424
1667.0,1,370,1,54,0,0,2,1,1,564,137,427,430,4,426
1668.0,0,371,1,55,0,0,2,1,1,564,137,427,431,4,427
1669.0,0,372,0,55,0,0,2,1,1,565,138,427,431,3,428
1670.0,0,375,0,55,0,0,2,1,0,566,139,427,433,2,431
1671.0,1,375,0,56,0,0,2,1,0,566,139,427,435,3,432
1672.0,1,375,0,55,0,0,2,1,1,566,139,427,435,3,432
1673.0,0,377,1,55,0,0,2,1,0,567,140,427,436,2,434
1674.0,0,381,0,55,0,0,2,1,1,567,140,427,440,2,438
1675.0,0,382,0,55,0,0,2,1,1,567,140,427,441,2,439
1676.0,0,383,0,55,0,0,2,1,0,568,140,428,441,2,439
1677.0,0,383,1,54,0,0,2,1,1,568,140,428,442,3,439
1678.0,0,385,1,54,0,0,2,1,0,569,141,428,443,2,441
1679.0,0,387,1,54,0,0,2,1,0,569,141,428,445,2,443
1680.0,0,392,1,54,0,0,2,1,0,569,141,428,450,2,448
1681.0,0,392,2,54,0,0,2,1,0,569,141,428,451,2,449
1682.0,0,391,1,55,0,0,2,1,1,569,141,428,451,2,449
1683.0,1,392,1,55,0,0,2,1,1,569,141,428,453,3,450
1684.0,1,394,0,55,0,0,2,1,1,570,141,429,454,3,451
1685.0,1,394,0,55,0,0,2,1,1,570,141,429,454,3,451
1686.0,0,396,0,55,0,0,2,1,1,571,142,429,455,2,453
1687.0,0,396,0,55,0,0,2,1,0,572,143,429,454,1,453
