month,month_name,regime,policy,total_workers,total_orders,urgent_orders,normal_orders,urgent_share,total_sla,urgent_sla,normal_sla,mean_system_time_min,p90_system_time_min,urgent_late_orders,normal_late_orders,estimated_late_cost,estimated_worker_cost,estimated_total_cost,cost_late_urgent,cost_late_normal,worker_cost_per_hour,hours_per_worker_month
6,June,s32212,rl5_dqn,10,19761,2419,17342,0.1224,0.9536966752694702,0.7023563455973543,0.9887556221889056,792.7691589494459,1215.4333333333334,720.0,195.0,15375.0,24000.0,39375.0,20.0,5.0,15.0,160.0
6,June,s33211,fifo,10,19761,2419,17342,0.1224,0.8844694094428419,0.0562215791649441,1.0,799.5439898453183,1184.9166666666667,2283.0,0.0,45660.0,24000.0,69660.0,20.0,5.0,15.0,160.0
6,June,s33211,urgent_first,10,19761,2419,17342,0.1224,0.9768230352714944,1.0,0.9735901280129168,796.5784769664152,1292.1333333333334,0.0,458.0,2290.0,24000.0,26290.0,20.0,5.0,15.0,160.0
6,June,s33211,rl5_dqn,10,19761,2419,17342,0.1224,0.9536966752694702,0.621744522529971,1.0,793.6278950120608,1204.25,915.0,0.0,18300.0,24000.0,42300.0,20.0,5.0,15.0,160.0
6,June,s42211,fifo,10,19761,2419,17342,0.1224,0.9146804311522696,0.3030177759404712,1.0,377.7416055192888,673.3833333333333,1686.0,0.0,33720.0,24000.0,57720.0,20.0,5.0,15.0,160.0
6,June,s42211,urgent_first,10,19761,2419,17342,0.1224,1.0,1.0,1.0,379.22917615505287,690.0,0.0,0.0,0.0,24000.0,24000.0,20.0,5.0,15.0,160.0
6,June,s42211,rl5_dqn,10,19761,2419,17342,0.1224,0.9889175649005616,0.909466721785862,1.0,377.2911264612115,679.4,219.0,0.0,4380.0,24000.0,28380.0,20.0,5.0,15.0,160.0
6,June,s23211,fifo,9,19761,2419,17342,0.1224,0.054703709326451,0.0053741215378255,0.061584592319225,4599.643491388762,7177.616666666667,2406.0,16274.0,129490.0,21600.0,151090.0,20.0,5.0,15.0,160.0
6,June,s23211,urgent_first,9,19761,2419,17342,0.1224,0.1558625575628763,1.0,0.0381155576058124,4590.67062901675,7818.55,0.0,16681.0,83405.0,21600.0,105005.0,20.0,5.0,15.0,160.0
6,June,s23211,rl5_dqn,9,19761,2419,17342,0.1224,0.1552553008450989,1.0,0.0374235958943605,4608.228105865088,7817.25,0.0,16693.0,83465.0,21600.0,105065.0,20.0,5.0,15.0,160.0
6,June,s22121,fifo,8,19761,2419,17342,0.1224,0.0315267445979454,0.0049607275733774,0.0352323838080959,7445.896972150532,12251.816666666668,2407.0,16731.0,131795.0,19200.0,150995.0,20.0,5.0,15.0,160.0
6,June,s22121,urgent_first,8,19761,2419,17342,0.1224,0.1440210515662162,1.0,0.0246223042324991,7439.545025555387,12801.066666666668,0.0,16915.0,84575.0,19200.0,103775.0,20.0,5.0,15.0,160.0
6,June,s22121,rl5_dqn,8,19761,2419,17342,0.1224,0.1433631901219574,1.0,0.0238726790450928,7401.625228142975,12726.55,0.0,16928.0,84640.0,19200.0,103840.0,20.0,5.0,15.0,160.0
6,June,s22112,fifo,8,19761,2419,17342,0.1224,0.0313243256920196,0.0049607275733774,0.0350017299042786,7424.8919217988305,12174.75,2407.0,16735.0,131815.0,19200.0,151015.0,20.0,5.0,15.0,160.0
6,June,s22112,urgent_first,8,19761,2419,17342,0.1224,0.1434643995749203,1.0,0.0239880059970015,7369.12147327227,12668.666666666666,0.0,16926.0,84630.0,19200.0,103830.0,20.0,5.0,15.0,160.0
6,June,s22112,rl5_dqn,8,19761,2419,17342,0.1224,0.1438186326602904,1.0,0.0243916503286818,7417.72637012297,12705.283333333333,0.0,16919.0,84595.0,19200.0,103795.0,20.0,5.0,15.0,160.0
7,July,s11111,fifo,5,14944,1816,13128,0.1215,0.0209448608137044,0.0044052863436123,0.0232327848872638,16116.41485211456,28483.833333333336,1808.0,12823.0,100275.0,12000.0,112275.0,20.0,5.0,15.0,160.0
7,July,s11111,urgent_first,5,14944,1816,13128,0.1215,0.1380487152034261,1.0,0.0188147471054235,16007.872895476448,28744.426666666663,0.0,12881.0,64405.0,12000.0,76405.0,20.0,5.0,15.0,160.0
7,July,s11111,rl5_dqn,5,14944,1816,13128,0.1215,0.1373795503211991,1.0,0.018053016453382,16112.840660688797,28955.768333333337,0.0,12891.0,64455.0,12000.0,76455.0,20.0,5.0,15.0,160.0
7,July,s21111,fifo,6,14944,1816,13128,0.1215,0.3766729122055675,0.0401982378854625,0.423217550274223,1619.4770532209138,2620.1283333333336,1743.0,7572.0,72720.0,14400.0,87120.0,20.0,5.0,15.0,160.0
7,July,s21111,urgent_first,6,14944,1816,13128,0.1215,0.4041086723768736,1.0,0.3216788543570993,1630.2184689507492,2777.695,0.0,8905.0,44525.0,14400.0,58925.0,20.0,5.0,15.0,160.0
7,July,s21111,rl5_dqn,6,14944,1816,13128,0.1215,0.4099304068522484,1.0,0.3283059110298598,1602.9861081370448,2752.611666666667,0.0,8818.0,44090.0,14400.0,58490.0,20.0,5.0,15.0,160.0
7,July,s31111,fifo,7,14944,1816,13128,0.1215,0.3661001070663811,0.0429515418502202,0.4108013406459476,1630.4210474660956,2635.2833333333333,1738.0,7735.0,73435.0,16800.0,90235.0,20.0,5.0,15.0,160.0
7,July,s31111,urgent_first,7,14944,1816,13128,0.1215,0.4057815845824411,1.0,0.3235831809872029,1613.8952310849393,2756.988333333333,0.0,8880.0,44400.0,16800.0,61200.0,20.0,5.0,15.0,160.0
7,July,s31111,rl5_dqn,7,14944,1816,13128,0.1215,0.4085251605995717,1.0,0.3267062766605728,1617.829897171663,2767.0033333333336,0.0,8839.0,44195.0,16800.0,60995.0,20.0,5.0,15.0,160.0
7,July,s32111,fifo,8,14944,1816,13128,0.1215,0.3686429336188437,0.0435022026431718,0.4136197440585009,1626.8028406049252,2629.516666666667,1737.0,7698.0,73230.0,19200.0,92430.0,20.0,5.0,15.0,160.0
7,July,s32111,urgent_first,8,14944,1816,13128,0.1215,0.4063169164882227,1.0,0.3241925655088361,1611.978188570664,2757.1966666666667,0.0,8872.0,44360.0,19200.0,63560.0,20.0,5.0,15.0,160.0
7,July,s32111,rl5_dqn,8,14944,1816,13128,0.1215,0.4144138115631691,1.0,0.3334095063985375,1600.1059076106353,2746.936666666667,0.0,8751.0,43755.0,19200.0,62955.0,20.0,5.0,15.0,160.0
7,July,s32211,fifo,9,14944,1816,13128,0.1215,0.926191113490364,0.3926211453744493,1.0,276.7302473679515,492.35,1103.0,0.0,22060.0,21600.0,43660.0,20.0,5.0,15.0,160.0
7,July,s32211,urgent_first,9,14944,1816,13128,0.1215,1.0,1.0,1.0,274.76300298893653,514.4300000000001,0.0,0.0,0.0,21600.0,21600.0,20.0,5.0,15.0,160.0
7,July,s32211,rl5_dqn,9,14944,1816,13128,0.1215,1.0,1.0,1.0,272.2879003836545,513.14,0.0,0.0,0.0,21600.0,21600.0,20.0,5.0,15.0,160.0
7,July,s32221,fifo,10,14944,1816,13128,0.1215,0.9259234475374732,0.3904185022026432,1.0,275.9301101891506,489.78333333333336,1107.0,0.0,22140.0,24000.0,46140.0,20.0,5.0,15.0,160.0
7,July,s32221,urgent_first,10,14944,1816,13128,0.1215,1.0,1.0,1.0,272.337488847252,512.9550000000002,0.0,0.0,0.0,24000.0,24000.0,20.0,5.0,15.0,160.0
7,July,s32221,rl5_dqn,10,14944,1816,13128,0.1215,1.0,1.0,1.0,271.01963441291934,504.645,0.0,0.0,0.0,24000.0,24000.0,20.0,5.0,15.0,160.0
7,July,s33322,fifo,13,14944,1816,13128,0.1215,0.9269271948608137,0.3986784140969163,1.0,271.084733003212,484.045,1092.0,0.0,21840.0,31200.0,53040.0,20.0,5.0,15.0,160.0
7,July,s33322,urgent_first,13,14944,1816,13128,0.1215,1.0,1.0,1.0,271.37245940399714,505.8283333333333,0.0,0.0,0.0,31200.0,31200.0,20.0,5.0,15.0,160.0
7,July,s33322,rl5_dqn,13,14944,1816,13128,0.1215,1.0,1.0,1.0,267.1564674785867,499.55,0.0,0.0,0.0,31200.0,31200.0,20.0,5.0,15.0,160.0
7,July,s32121,fifo,9,14944,1816,13128,0.1215,0.3677730192719486,0.0435022026431718,0.412629494210847,1635.027857334047,2652.371666666667,1737.0,7711.0,73295.0,21600.0,94895.0,20.0,5.0,15.0,160.0
7,July,s32121,urgent_first,9,14944,1816,13128,0.1215,0.4037071734475375,1.0,0.3212218159658744,1616.2148822269808,2754.2816666666668,0.0,8911.0,44555.0,21600.0,66155.0,20.0,5.0,15.0,160.0
7,July,s32121,rl5_dqn,9,14944,1816,13128,0.1215,0.4129416488222698,1.0,0.3317336989640463,1589.5402235010706,2719.09,0.0,8773.0,43865.0,21600.0,65465.0,20.0,5.0,15.0,160.0
7,July,s32112,fifo,9,14944,1816,13128,0.1215,0.3717210920770878,0.0440528634361233,0.4170475319926874,1621.8318433261957,2619.6066666666666,1736.0,7653.0,72985.0,21600.0,94585.0,20.0,5.0,15.0,160.0
7,July,s32112,urgent_first,9,14944,1816,13128,0.1215,0.4093281584582441,1.0,0.3276203534430225,1604.5749498126336,2744.775,0.0,8827.0,44135.0,21600.0,65735.0,20.0,5.0,15.0,160.0
7,July,s32112,rl5_dqn,9,14944,1816,13128,0.1215,0.4089935760171306,1.0,0.3272394881170018,1604.4596136688078,2747.36,0.0,8832.0,44160.0,21600.0,65760.0,20.0,5.0,15.0,160.0
7,July,s32212,fifo,10,14944,1816,13128,0.1215,0.9272617773019272,0.401431718061674,1.0,272.0057024000714,490.56666666666666,1087.0,0.0,21740.0,24000.0,45740.0,20.0,5.0,15.0,160.0
7,July,s32212,urgent_first,10,14944,1816,13128,0.1215,1.0,1.0,1.0,274.494335519272,510.445,0.0,0.0,0.0,24000.0,24000.0,20.0,5.0,15.0,160.0
7,July,s32212,rl5_dqn,10,14944,1816,13128,0.1215,1.0,1.0,1.0,271.813147974661,504.09,0.0,0.0,0.0,24000.0,24000.0,20.0,5.0,15.0,160.0
7,July,s33211,fifo,10,14944,1816,13128,0.1215,0.9262580299785867,0.3931718061674009,1.0,272.2235222608851,483.06166666666667,1102.0,0.0,22040.0,24000.0,46040.0,20.0,5.0,15.0,160.0
7,July,s33211,urgent_first,10,14944,1816,13128,0.1215,1.0,1.0,1.0,272.11101333868663,512.3783333333333,0.0,0.0,0.0,24000.0,24000.0,20.0,5.0,15.0,160.0
7,July,s33211,rl5_dqn,10,14944,1816,13128,0.1215,1.0,1.0,1.0,272.3252799339757,508.6116666666667,0.0,0.0,0.0,24000.0,24000.0,20.0,5.0,15.0,160.0
7,July,s42211,fifo,10,14944,1816,13128,0.1215,0.9549652034261242,0.6294052863436124,1.0,200.0104501249108,353.29500000000013,673.0,0.0,13460.0,24000.0,37460.0,20.0,5.0,15.0,160.0
7,July,s42211,urgent_first,10,14944,1816,13128,0.1215,1.0,1.0,1.0,200.09984832262668,378.5516666666667,0.0,0.0,0.0,24000.0,24000.0,20.0,5.0,15.0,160.0
7,July,s42211,rl5_dqn,10,14944,1816,13128,0.1215,0.9953158458244112,0.961453744493392,1.0,198.6111148286938,368.3066666666667,70.0,0.0,1400.0,24000.0,25400.0,20.0,5.0,15.0,160.0
7,July,s23211,fifo,9,14944,1816,13128,0.1215,0.5774892933618844,0.0512114537444933,0.6502894576477758,1175.5804124286224,1837.6466666666668,1723.0,4591.0,57415.0,21600.0,79015.0,20.0,5.0,15.0,160.0
7,July,s23211,urgent_first,9,14944,1816,13128,0.1215,0.5885974304068522,1.0,0.5316879951249238,1170.7931031406138,1960.315,0.0,6148.0,30740.0,21600.0,52340.0,20.0,5.0,15.0,160.0
7,July,s23211,rl5_dqn,9,14944,1816,13128,0.1215,0.6137580299785867,1.0,0.5603290676416819,1147.05801213419,1934.035,0.0,5772.0,28860.0,21600.0,50460.0,20.0,5.0,15.0,160.0
7,July,s22121,fifo,8,14944,1816,13128,0.1215,0.3735278372591006,0.0424008810572687,0.4193327239488117,1614.3153049161317,2596.9950000000003,1739.0,7623.0,72895.0,19200.0,92095.0,20.0,5.0,15.0,160.0
7,July,s22121,urgent_first,8,14944,1816,13128,0.1215,0.4105995717344753,1.0,0.3290676416819013,1603.6436150517488,2744.811666666667,0.0,8808.0,44040.0,19200.0,63240.0,20.0,5.0,15.0,160.0
7,July,s22121,rl5_dqn,8,14944,1816,13128,0.1215,0.4045770877944325,1.0,0.3222120658135283,1609.509182057459,2750.9700000000003,0.0,8898.0,44490.0,19200.0,63690.0,20.0,5.0,15.0,160.0
7,July,s22112,fifo,8,14944,1816,13128,0.1215,0.365899357601713,0.0424008810572687,0.4106489945155393,1632.1522640078513,2627.74,1739.0,7737.0,73465.0,19200.0,92665.0,20.0,5.0,15.0,160.0
7,July,s22112,urgent_first,8,14944,1816,13128,0.1215,0.4033056745182012,1.0,0.3207647775746496,1624.5693165596003,2769.4433333333336,0.0,8917.0,44585.0,19200.0,63785.0,20.0,5.0,15.0,160.0
7,July,s22112,rl5_dqn,8,14944,1816,13128,0.1215,0.4065176659528908,1.0,0.3244210847044485,1619.0625669164883,2781.761666666667,0.0,8869.0,44345.0,19200.0,63545.0,20.0,5.0,15.0,160.0
8,August,s11111,fifo,5,14038,1704,12334,0.1214,0.0208006838580994,0.005281690140845,0.0229447056915842,16670.846941634612,28465.976666666666,1695.0,12051.0,94155.0,12000.0,106155.0,20.0,5.0,15.0,160.0
8,August,s11111,urgent_first,5,14038,1704,12334,0.1214,0.1366291494514888,1.0,0.0173504134911626,16669.094613430214,29128.03,0.0,12120.0,60600.0,12000.0,72600.0,20.0,5.0,15.0,160.0
8,August,s11111,rl5_dqn,5,14038,1704,12334,0.1214,0.1359167972645676,1.0,0.0165396465055942,16780.438874246094,29159.548333333336,0.0,12130.0,60650.0,12000.0,72650.0,20.0,5.0,15.0,160.0
8,August,s21111,fifo,6,14038,1704,12334,0.1214,0.3577432682718336,0.0375586854460093,0.4019782714447867,1684.2402942014533,2731.771666666667,1640.0,7376.0,69680.0,14400.0,84080.0,20.0,5.0,15.0,160.0
8,August,s21111,urgent_first,6,14038,1704,12334,0.1214,0.3945718763356604,1.0,0.3109291389654613,1660.997151778506,2844.278333333334,0.0,8499.0,42495.0,14400.0,56895.0,20.0,5.0,15.0,160.0
8,August,s21111,rl5_dqn,6,14038,1704,12334,0.1214,0.3928622310870494,0.999413145539906,0.3090643748986541,1660.4700586503295,2840.1566666666668,1.0,8522.0,42630.0,14400.0,57030.0,20.0,5.0,15.0,160.0
8,August,s31111,fifo,7,14038,1704,12334,0.1214,0.3681436102008833,0.0375586854460093,0.4138154694340846,1656.0673279669468,2681.8100000000004,1640.0,7230.0,68950.0,16800.0,85750.0,20.0,5.0,15.0,160.0
8,August,s31111,urgent_first,7,14038,1704,12334,0.1214,0.3970651089898846,1.0,0.3137668234149505,1652.3368654129267,2840.1633333333334,0.0,8464.0,42320.0,16800.0,59120.0,20.0,5.0,15.0,160.0
8,August,s31111,rl5_dqn,7,14038,1704,12334,0.1214,0.3968514033338082,1.0,0.31352359331928,1661.6246687562332,2855.5750000000003,0.0,8467.0,42335.0,16800.0,59135.0,20.0,5.0,15.0,160.0
8,August,s32111,fifo,8,14038,1704,12334,0.1214,0.3689984328251888,0.0369718309859154,0.4148694665153234,1647.190722800019,2663.965,1641.0,7217.0,68905.0,19200.0,88105.0,20.0,5.0,15.0,160.0
8,August,s32111,urgent_first,8,14038,1704,12334,0.1214,0.4031201025787149,1.0,0.3206583427922815,1640.4086170869543,2835.6800000000003,0.0,8379.0,41895.0,19200.0,61095.0,20.0,5.0,15.0,160.0
8,August,s32111,rl5_dqn,8,14038,1704,12334,0.1214,0.3994871064254167,1.0,0.3165234311658829,1652.4525977109747,2839.0916666666667,0.0,8430.0,42150.0,19200.0,61350.0,20.0,5.0,15.0,160.0
8,August,s32211,fifo,9,14038,1704,12334,0.1214,0.926627724747115,0.3955399061032864,1.0,293.67414992639027,512.16,1030.0,0.0,20600.0,21600.0,42200.0,20.0,5.0,15.0,160.0
8,August,s32211,urgent_first,9,14038,1704,12334,0.1214,1.0,1.0,1.0,291.5627190482975,533.8833333333333,0.0,0.0,0.0,21600.0,21600.0,20.0,5.0,15.0,160.0
8,August,s32211,rl5_dqn,9,14038,1704,12334,0.1214,1.0,1.0,1.0,291.74829272925865,528.95,0.0,0.0,0.0,21600.0,21600.0,20.0,5.0,15.0,160.0
8,August,s32221,fifo,10,14038,1704,12334,0.1214,0.9267701951844992,0.3967136150234742,1.0,290.4382248183502,506.01666666666665,1028.0,0.0,20560.0,24000.0,44560.0,20.0,5.0,15.0,160.0
8,August,s32221,urgent_first,10,14038,1704,12334,0.1214,1.0,1.0,1.0,290.1950812081493,525.4333333333333,0.0,0.0,0.0,24000.0,24000.0,20.0,5.0,15.0,160.0
8,August,s32221,rl5_dqn,10,14038,1704,12334,0.1214,1.0,1.0,1.0,291.1027128745785,530.1016666666668,0.0,0.0,0.0,24000.0,24000.0,20.0,5.0,15.0,160.0
8,August,s33322,fifo,13,14038,1704,12334,0.1214,0.9281948995583416,0.4084507042253521,1.0,286.81920738946667,501.58000000000027,1008.0,0.0,20160.0,31200.0,51360.0,20.0,5.0,15.0,160.0
8,August,s33322,urgent_first,13,14038,1704,12334,0.1214,1.0,1.0,1.0,286.5933454433205,526.5083333333336,0.0,0.0,0.0,31200.0,31200.0,20.0,5.0,15.0,160.0
8,August,s33322,rl5_dqn,13,14038,1704,12334,0.1214,0.999928764781308,0.999413145539906,1.0,285.8112884076553,520.5366666666667,1.0,0.0,20.0,31200.0,31220.0,20.0,5.0,15.0,160.0
8,August,s32121,fifo,9,14038,1704,12334,0.1214,0.3604502065821342,0.0375586854460093,0.4050591859899465,1668.1832300422666,2700.1316666666667,1640.0,7338.0,69490.0,21600.0,91090.0,20.0,5.0,15.0,160.0
8,August,s32121,urgent_first,9,14038,1704,12334,0.1214,0.4007693403618749,1.0,0.3179828117399059,1647.6938132212565,2847.4933333333333,0.0,8412.0,42060.0,21600.0,63660.0,20.0,5.0,15.0,160.0
8,August,s32121,rl5_dqn,9,14038,1704,12334,0.1214,0.3952842285225815,1.0,0.3117399059510297,1665.7833440186164,2868.2983333333336,0.0,8489.0,42445.0,21600.0,64045.0,20.0,5.0,15.0,160.0
8,August,s32112,fifo,9,14038,1704,12334,0.1214,0.3642256731728166,0.0381455399061032,0.4092751743149019,1662.738690221779,2693.28,1639.0,7286.0,69210.0,21600.0,90810.0,20.0,5.0,15.0,160.0
8,August,s32112,urgent_first,9,14038,1704,12334,0.1214,0.3984185781450349,1.0,0.3153072806875304,1650.4563648667902,2844.7716666666674,0.0,8445.0,42225.0,21600.0,63825.0,20.0,5.0,15.0,160.0
8,August,s32112,rl5_dqn,9,14038,1704,12334,0.1214,0.3962815215842712,1.0,0.3128749797308253,1664.132308733438,2859.873333333333,0.0,8475.0,42375.0,21600.0,63975.0,20.0,5.0,15.0,160.0
8,August,s32212,fifo,10,14038,1704,12334,0.1214,0.9273400769340362,0.4014084507042254,1.0,287.08971363442083,501.6266666666667,1020.0,0.0,20400.0,24000.0,44400.0,20.0,5.0,15.0,160.0
8,August,s32212,urgent_first,10,14038,1704,12334,0.1214,1.0,1.0,1.0,289.96227857719526,531.1383333333333,0.0,0.0,0.0,24000.0,24000.0,20.0,5.0,15.0,160.0
8,August,s32212,rl5_dqn,10,14038,1704,12334,0.1214,1.0,1.0,1.0,287.40624970318663,529.205,0.0,0.0,0.0,24000.0,24000.0,20.0,5.0,15.0,160.0
8,August,s33211,fifo,10,14038,1704,12334,0.1214,0.927268841715344,0.4008215962441314,1.0,289.82935128460844,510.9033333333334,1021.0,0.0,20420.0,24000.0,44420.0,20.0,5.0,15.0,160.0
8,August,s33211,urgent_first,10,14038,1704,12334,0.1214,1.0,1.0,1.0,289.9945588165456,525.0033333333334,0.0,0.0,0.0,24000.0,24000.0,20.0,5.0,15.0,160.0
8,August,s33211,rl5_dqn,10,14038,1704,12334,0.1214,0.999928764781308,0.999413145539906,1.0,288.6031034810277,525.9200000000001,1.0,0.0,20.0,24000.0,24020.0,20.0,5.0,15.0,160.0
8,August,s42211,fifo,10,14038,1704,12334,0.1214,0.947784584698675,0.5698356807511737,1.0,214.6392197369046,371.1866666666668,733.0,0.0,14660.0,24000.0,38660.0,20.0,5.0,15.0,160.0
8,August,s42211,urgent_first,10,14038,1704,12334,0.1214,1.0,1.0,1.0,213.23816070665336,387.53333333333336,0.0,0.0,0.0,24000.0,24000.0,20.0,5.0,15.0,160.0
8,August,s42211,rl5_dqn,10,14038,1704,12334,0.1214,0.9936600655364012,0.9477699530516432,1.0,213.81204706273448,382.3566666666668,89.0,0.0,1780.0,24000.0,25780.0,20.0,5.0,15.0,160.0
8,August,s23211,fifo,9,14038,1704,12334,0.1214,0.5874056133352329,0.0446009389671361,0.66239662720934,1192.1602958636083,1866.7950000000003,1628.0,4164.0,53380.0,21600.0,74980.0,20.0,5.0,15.0,160.0
8,August,s23211,urgent_first,9,14038,1704,12334,0.1214,0.596808662202593,1.0,0.5411058861683152,1189.0033884219024,1991.736666666667,0.0,5660.0,28300.0,21600.0,49900.0,20.0,5.0,15.0,160.0
8,August,s23211,rl5_dqn,9,14038,1704,12334,0.1214,0.5953127226100584,1.0,0.5394032754986217,1197.926167070333,2014.785,0.0,5681.0,28405.0,21600.0,50005.0,20.0,5.0,15.0,160.0
8,August,s22121,fifo,8,14038,1704,12334,0.1214,0.3633708505485112,0.0369718309859154,0.4084644073293335,1661.0145177375691,2691.6983333333333,1641.0,7296.0,69300.0,19200.0,88500.0,20.0,5.0,15.0,160.0
8,August,s22121,urgent_first,8,14038,1704,12334,0.1214,0.4025502208291779,1.0,0.3200097292038268,1643.0281759035,2833.6700000000005,0.0,8387.0,41935.0,19200.0,61135.0,20.0,5.0,15.0,160.0
8,August,s22121,rl5_dqn,8,14038,1704,12334,0.1214,0.3981336372702664,1.0,0.314982973893303,1645.3369829510375,2809.4933333333333,0.0,8449.0,42245.0,19200.0,61445.0,20.0,5.0,15.0,160.0
8,August,s22112,fifo,8,14038,1704,12334,0.1214,0.3569596808662202,0.0375586854460093,0.4010864277606616,1681.2403963052666,2733.353333333334,1640.0,7387.0,69735.0,19200.0,88935.0,20.0,5.0,15.0,160.0
8,August,s22112,urgent_first,8,14038,1704,12334,0.1214,0.3944294058982761,1.0,0.3107669855683476,1657.6523056465785,2843.1133333333337,0.0,8501.0,42505.0,19200.0,61705.0,20.0,5.0,15.0,160.0
8,August,s22112,rl5_dqn,8,14038,1704,12334,0.1214,0.3980624020515743,0.999413145539906,0.314982973893303,1658.9031438476516,2856.981666666667,1.0,8449.0,42265.0,19200.0,61465.0,20.0,5.0,15.0,160.0
9,September,s11111,fifo,5,19195,2279,16916,0.1187,0.0144829382651732,0.0021939447125932,0.0161385670371246,28106.40519579751,49005.566666666666,2274.0,16643.0,128695.0,12000.0,140695.0,20.0,5.0,15.0,160.0
9,September,s11111,urgent_first,5,19195,2279,16916,0.1187,0.1280020838760093,1.0,0.0105225821707259,28310.17669531996,49979.45,0.0,16738.0,83690.0,12000.0,95690.0,20.0,5.0,15.0,160.0
9,September,s11111,rl5_dqn,5,19195,2279,16916,0.1187,0.0312060432404271,0.1873628784554629,0.0101678883896902,28009.84871320656,45787.55333333336,1852.0,16744.0,120760.0,12000.0,132760.0,20.0,5.0,15.0,160.0
9,September,s21111,fifo,6,19195,2279,16916,0.1187,0.0462620474081792,0.0065818341377797,0.0516079451406952,6243.893877745942,10457.566666666668,2264.0,16043.0,125495.0,14400.0,139895.0,20.0,5.0,15.0,160.0
9,September,s21111,urgent_first,6,19195,2279,16916,0.1187,0.1459234175566554,1.0,0.0308583589501064,6253.613925501432,11221.45,0.0,16394.0,81970.0,14400.0,96370.0,20.0,5.0,15.0,160.0
9,September,s21111,rl5_dqn,6,19195,2279,16916,0.1187,0.1439958322479812,1.0,0.0286710806337195,6275.963449683078,11200.72,0.0,16431.0,82155.0,14400.0,96555.0,20.0,5.0,15.0,160.0
9,September,s31111,fifo,7,19195,2279,16916,0.1187,0.0442302682990362,0.0065818341377797,0.0493024355639631,6290.942176782149,10488.73,2264.0,16082.0,125690.0,16800.0,142490.0,20.0,5.0,15.0,160.0
9,September,s31111,urgent_first,7,19195,2279,16916,0.1187,0.1444647043500911,1.0,0.0292031213052731,6207.9688495267865,11156.360000000002,0.0,16422.0,82110.0,16800.0,98910.0,20.0,5.0,15.0,160.0
9,September,s31111,rl5_dqn,7,19195,2279,16916,0.1187,0.1438395415472779,1.0,0.0284937337432017,6263.048203525224,11208.986666666668,0.0,16434.0,82170.0,16800.0,98970.0,20.0,5.0,15.0,160.0
9,September,s32111,fifo,8,19195,2279,16916,0.1187,0.0449075280020838,0.0070206230802983,0.0500118231260345,6260.610645133282,10418.16,2263.0,16070.0,125610.0,19200.0,144810.0,20.0,5.0,15.0,160.0
9,September,s32111,urgent_first,8,19195,2279,16916,0.1187,0.1426413128418859,1.0,0.0271340742492314,6280.514104367457,11197.723333333335,0.0,16457.0,82285.0,19200.0,101485.0,20.0,5.0,15.0,160.0
9,September,s32111,rl5_dqn,8,19195,2279,16916,0.1187,0.1449856733524355,1.0,0.0297942776069992,6238.171735695059,11176.09,0.0,16412.0,82060.0,19200.0,101260.0,20.0,5.0,15.0,160.0
9,September,s32211,fifo,9,19195,2279,16916,0.1187,0.8895024746027611,0.0693286529179464,1.0,679.9817330902144,1022.5333333333336,2121.0,0.0,42420.0,21600.0,64020.0,20.0,5.0,15.0,160.0
9,September,s32211,urgent_first,9,19195,2279,16916,0.1187,0.9951549882781976,1.0,0.9945022463939466,678.2344482069983,1077.9166666666667,0.0,93.0,465.0,21600.0,22065.0,20.0,5.0,15.0,160.0
9,September,s32211,rl5_dqn,9,19195,2279,16916,0.1187,0.9657723365459756,0.711715664765248,1.0,685.2677042632629,1021.1533333333334,657.0,0.0,13140.0,21600.0,34740.0,20.0,5.0,15.0,160.0
9,September,s32221,fifo,10,19195,2279,16916,0.1187,0.8889815056004168,0.0649407634927599,1.0,675.5597317009639,1021.2666666666668,2131.0,0.0,42620.0,24000.0,66620.0,20.0,5.0,15.0,160.0
9,September,s32221,urgent_first,10,19195,2279,16916,0.1187,0.9923938525657724,1.0,0.991369117994798,685.6261743509596,1099.0466666666666,0.0,146.0,730.0,24000.0,24730.0,20.0,5.0,15.0,160.0
9,September,s32221,rl5_dqn,10,19195,2279,16916,0.1187,0.97181557697317,0.7626151820974112,1.0,682.7170026916731,1038.0533333333335,541.0,0.0,10820.0,24000.0,34820.0,20.0,5.0,15.0,160.0
9,September,s33322,fifo,13,19195,2279,16916,0.1187,0.8893461839020578,0.0680122860903905,1.0,670.6026005036034,1010.8766666666668,2124.0,0.0,42480.0,31200.0,73680.0,20.0,5.0,15.0,160.0
9,September,s33322,urgent_first,13,19195,2279,16916,0.1187,0.995102891377963,1.0,0.994443130763774,678.2315524876269,1083.506666666667,0.0,94.0,470.0,31200.0,31670.0,20.0,5.0,15.0,160.0
9,September,s33322,rl5_dqn,13,19195,2279,16916,0.1187,0.9721802552748112,0.7656867046950416,1.0,677.2085438916384,1035.5366666666669,534.0,0.0,10680.0,31200.0,41880.0,20.0,5.0,15.0,160.0
9,September,s32121,fifo,9,19195,2279,16916,0.1187,0.0465225319093513,0.0070206230802983,0.0518444076613856,6187.06576365373,10341.123333333331,2263.0,16039.0,125455.0,21600.0,147055.0,20.0,5.0,15.0,160.0
9,September,s32121,urgent_first,9,19195,2279,16916,0.1187,0.1441521229486845,1.0,0.0288484275242374,6253.180929061387,11223.48666666667,0.0,16428.0,82140.0,21600.0,103740.0,20.0,5.0,15.0,160.0
