time_min,pick_queue_urgent,pick_queue_normal,pack_queue_urgent,pack_queue_normal,dispatch_queue_urgent,dispatch_queue_normal,picking_busy,packing_busy,dispatch_busy,completed_total,completed_urgent,completed_normal,in_system_total,in_system_urgent,in_system_normal
2400.0,33,258,16,78,0,0,2,1,1,811,116,695,389,49,340
2401.0,33,258,16,78,0,0,2,1,1,811,116,695,389,49,340
2402.0,33,258,16,78,0,0,2,1,0,812,116,696,388,49,339
2403.0,33,258,16,78,0,0,2,1,0,812,116,696,388,49,339
2404.0,33,258,16,77,0,0,2,1,1,812,116,696,388,49,339
2405.0,33,258,16,77,0,0,2,1,0,813,116,697,387,49,338
2406.0,33,256,16,78,0,0,2,1,1,813,116,697,387,49,338
2407.0,33,256,16,78,0,0,2,1,0,814,116,698,386,49,337
2408.0,33,256,16,78,0,0,2,1,0,814,116,698,386,49,337
2409.0,33,255,15,79,0,0,2,1,1,814,116,698,386,49,337
2410.0,33,255,15,78,0,0,2,1,1,815,116,699,385,49,336
2411.0,33,254,15,79,0,0,2,1,0,816,117,699,384,48,336
2412.0,33,254,15,78,0,0,2,1,1,816,117,699,384,48,336
2413.0,32,253,15,80,0,0,2,1,0,817,117,700,383,48,335
2414.0,32,253,15,80,0,0,2,1,0,817,117,700,383,48,335
2415.0,32,253,15,80,0,0,2,1,0,817,117,700,383,48,335
2416.0,32,253,15,80,0,0,2,1,0,817,117,700,383,48,335
2417.0,32,253,15,80,0,0,2,1,0,817,117,700,383,48,335
2418.0,32,253,14,80,0,0,2,1,1,817,117,700,383,48,335
2419.0,32,253,14,80,0,0,2,1,1,817,117,700,383,48,335
2420.0,32,253,14,79,1,0,2,1,1,817,117,700,383,48,335
2421.0,32,253,14,78,0,1,2,1,1,818,117,701,382,48,334
2422.0,32,252,14,79,0,0,2,1,1,819,118,701,381,47,334
2423.0,32,252,14,79,0,0,2,1,0,820,118,702,380,47,333
2424.0,32,252,14,78,0,0,2,1,1,820,118,702,380,47,333
2425.0,32,251,15,78,0,0,2,1,0,821,118,703,379,47,332
2426.0,32,251,15,77,0,0,2,1,1,821,118,703,379,47,332
2427.0,32,249,15,79,0,0,2,1,0,822,118,704,378,47,331
2428.0,32,249,15,79,0,0,2,1,0,822,118,704,378,47,331
2429.0,32,249,14,79,0,0,2,1,1,822,118,704,378,47,331
2430.0,32,249,14,79,0,0,2,1,1,822,118,704,378,47,331
2431.0,32,249,14,78,0,0,2,1,1,823,118,705,377,47,330
2432.0,32,248,14,79,0,0,2,1,0,824,119,705,376,46,330
2433.0,32,248,14,79,0,0,2,1,0,824,119,705,376,46,330
2434.0,32,248,14,79,0,0,2,1,0,824,119,705,376,46,330
2435.0,32,246,14,80,0,0,2,1,1,824,119,705,376,46,330
2436.0,32,246,14,80,0,0,2,1,1,824,119,705,376,46,330
2437.0,32,245,14,80,0,0,2,1,1,825,119,706,375,46,329
2438.0,32,245,14,80,0,0,2,1,0,826,119,707,374,46,328
2439.0,32,245,14,80,0,0,2,1,0,826,119,707,374,46,328
2440.0,32,245,14,79,0,0,2,1,1,826,119,707,374,46,328
2441.0,32,245,14,79,0,0,2,1,1,826,119,707,374,46,328
2442.0,32,245,14,79,0,0,2,1,0,827,119,708,373,46,327
2443.0,32,244,13,80,0,0,2,1,1,827,119,708,373,46,327
2444.0,32,244,13,79,0,0,2,1,1,828,119,709,372,46,326
2445.0,32,244,13,79,0,0,2,1,1,828,119,709,372,46,326
2446.0,32,242,13,80,0,0,2,1,1,829,120,709,371,45,326
2447.0,32,242,13,80,0,0,2,1,1,829,120,709,371,45,326
2448.0,32,242,13,79,0,0,2,1,1,830,120,710,370,45,325
2449.0,32,241,13,80,0,0,2,1,1,830,120,710,370,45,325
2450.0,32,240,13,80,0,0,2,1,1,831,120,711,369,45,324
2451.0,32,240,13,80,0,0,2,1,0,832,120,712,368,45,323
2452.0,32,240,13,80,0,0,2,1,0,832,120,712,368,45,323
2453.0,32,239,13,80,0,0,2,1,1,832,120,712,368,45,323
2454.0,32,239,13,80,0,0,2,1,1,832,120,712,368,45,323
2455.0,32,239,13,80,0,0,2,1,0,833,120,713,367,45,322
2456.0,32,239,13,79,0,0,2,1,1,833,120,713,367,45,322
2457.0,32,239,13,79,0,0,2,1,1,833,120,713,367,45,322
2458.0,32,238,13,80,0,0,2,1,0,834,120,714,366,45,321
2459.0,32,237,12,81,0,0,2,1,1,834,120,714,366,45,321
2460.0,32,237,12,81,0,0,2,1,0,835,120,715,365,45,320
2461.0,31,237,12,82,0,0,2,1,0,835,120,715,365,45,320
2462.0,31,237,12,82,0,0,2,1,0,835,120,715,365,45,320
2463.0,31,237,12,81,0,0,2,1,1,835,120,715,365,45,320
2464.0,31,237,12,81,0,0,2,1,1,835,120,715,365,45,320
2465.0,31,237,12,81,0,0,2,1,0,836,121,715,364,44,320
2466.0,31,237,12,80,0,0,2,1,1,836,121,715,364,44,320
2467.0,31,236,12,80,0,0,2,1,1,837,121,716,363,44,319
2468.0,31,236,12,80,0,0,2,1,1,837,121,716,363,44,319
2469.0,31,236,12,80,0,0,2,1,0,838,121,717,362,44,318
2470.0,31,235,13,79,0,0,2,1,1,838,121,717,362,44,318
2471.0,31,235,13,79,0,0,2,1,0,839,121,718,361,44,317
2472.0,31,235,13,78,0,0,2,1,1,839,121,718,361,44,317
2473.0,31,235,13,78,0,0,2,1,1,839,121,718,361,44,317
2474.0,31,234,13,79,0,0,2,1,0,840,121,719,360,44,316
2475.0,31,234,13,79,0,0,2,1,0,840,121,719,360,44,316
2476.0,31,233,13,79,0,0,2,1,1,840,121,719,360,44,316
2477.0,31,232,13,80,0,0,2,1,0,841,121,720,359,44,315
2478.0,30,232,13,80,0,0,2,1,1,841,121,720,359,44,315
2479.0,30,232,13,80,0,0,2,1,1,841,121,720,359,44,315
2480.0,30,232,13,79,0,0,2,1,1,842,121,721,358,44,314
2481.0,30,231,13,80,0,0,2,1,0,843,121,722,357,44,313
2482.0,30,231,12,80,0,0,2,1,1,843,121,722,357,44,313
2483.0,30,231,12,80,0,0,2,1,0,844,121,723,356,44,312
2484.0,30,230,12,81,0,0,2,1,0,844,121,723,356,44,312
2485.0,30,229,13,81,0,0,2,1,0,844,121,723,356,44,312
2486.0,30,229,13,80,0,0,2,1,1,844,121,723,356,44,312
2487.0,30,229,13,80,0,0,2,1,0,845,122,723,355,43,312
2488.0,29,229,13,81,0,0,2,1,0,845,122,723,355,43,312
2489.0,28,229,13,81,0,0,2,1,1,845,122,723,355,43,312
2490.0,28,229,13,81,0,0,2,1,1,845,122,723,355,43,312
2491.0,28,229,13,81,0,0,2,1,0,846,122,724,354,43,311
2492.0,28,229,12,81,0,0,2,1,1,846,122,724,354,43,311
2493.0,28,228,13,80,1,0,2,1,1,846,122,724,354,43,311
2494.0,27,228,14,80,0,0,2,1,1,847,122,725,353,43,310
2495.0,27,228,14,80,0,0,2,1,0,848,123,725,352,42,310
2496.0,27,228,13,80,0,0,2,1,1,848,123,725,352,42,310
2497.0,27,228,13,80,0,0,2,1,1,848,123,725,352,42,310
2498.0,27,227,12,81,0,0,2,1,1,849,123,726,351,42,309
2499.0,27,226,12,82,0,0,2,1,0,850,124,726,350,41,309
2500.0,27,225,13,81,0,0,2,1,1,850,124,726,350,41,309
2501.0,27,225,13,81,0,0,2,1,0,851,125,726,349,40,309
2502.0,27,225,13,81,0,0,2,1,0,851,125,726,349,40,309
2503.0,27,225,13,81,0,0,2,1,0,851,125,726,349,40,309
2504.0,27,225,13,80,0,0,2,1,1,851,125,726,349,40,309
2505.0,27,225,13,80,0,1,2,0,0,852,125,727,348,40,308
2506.0,27,225,13,79,0,0,2,1,1,852,125,727,348,40,308
2507.0,27,225,13,79,0,0,2,1,0,853,125,728,347,40,307
2508.0,27,224,13,79,0,0,2,1,1,853,125,728,347,40,307
2509.0,27,224,13,79,0,0,2,1,1,853,125,728,347,40,307
2510.0,27,223,13,80,0,0,2,1,0,854,125,729,346,40,306
2511.0,27,223,13,79,0,0,2,1,1,854,125,729,346,40,306
2512.0,27,222,13,80,0,0,2,1,0,855,125,730,345,40,305
2513.0,27,222,13,80,0,0,2,1,0,855,125,730,345,40,305
2514.0,27,222,13,80,0,0,2,1,0,855,125,730,345,40,305
2515.0,27,222,13,79,0,0,2,1,1,855,125,730,345,40,305
2516.0,27,221,13,80,0,0,2,1,0,856,125,731,344,40,304
2517.0,27,221,13,79,0,0,2,1,1,856,125,731,344,40,304
2518.0,27,221,13,79,0,0,2,1,0,857,125,732,343,40,303
2519.0,27,221,13,78,0,0,2,1,1,857,125,732,343,40,303
2520.0,27,219,13,79,0,0,2,1,1,858,125,733,342,40,302
2521.0,27,219,13,79,0,0,2,1,0,859,125,734,341,40,301
2522.0,27,219,13,78,0,0,2,1,1,859,125,734,341,40,301
2523.0,27,219,13,78,0,0,2,1,0,860,125,735,340,40,300
2524.0,26,219,13,79,0,0,2,1,0,860,125,735,340,40,300
2525.0,26,219,13,79,0,0,2,1,0,860,125,735,340,40,300
2526.0,26,219,13,78,0,0,2,1,1,860,125,735,340,40,300
2527.0,26,218,14,78,0,0,2,1,1,860,125,735,340,40,300
2528.0,26,218,14,78,0,0,2,1,0,861,125,736,339,40,299
2529.0,26,218,14,77,0,0,2,1,1,861,125,736,339,40,299
2530.0,26,218,14,77,0,0,2,1,1,861,125,736,339,40,299
2531.0,26,217,14,78,0,0,2,1,0,862,125,737,338,40,298
2532.0,26,217,14,77,0,0,2,1,1,862,125,737,338,40,298
2533.0,26,217,14,77,0,0,2,1,1,862,125,737,338,40,298
2534.0,26,217,14,77,0,0,2,1,0,863,125,738,337,40,297
2535.0,26,216,14,77,0,0,2,1,1,863,125,738,337,40,297
2536.0,26,216,14,77,0,0,2,1,1,863,125,738,337,40,297
2537.0,26,216,14,77,0,0,2,1,0,864,125,739,336,40,296
2538.0,26,216,13,77,0,0,2,1,1,864,125,739,336,40,296
2539.0,26,216,13,77,0,0,2,1,0,865,125,740,335,40,295
2540.0,26,216,13,77,0,0,2,1,0,865,125,740,335,40,295
2541.0,26,216,13,77,0,0,2,1,0,865,125,740,335,40,295
2542.0,26,216,13,77,0,0,2,1,0,865,125,740,335,40,295
2543.0,26,215,13,77,0,0,2,1,1,865,125,740,335,40,295
2544.0,26,215,13,76,0,1,2,1,1,865,125,740,335,40,295
2545.0,26,214,13,77,0,0,2,1,1,866,126,740,334,39,295
2546.0,26,214,13,76,0,0,2,1,1,867,126,741,333,39,294
2547.0,26,214,13,76,0,0,2,1,0,868,126,742,332,39,293
2548.0,26,214,13,76,0,0,2,1,0,868,126,742,332,39,293
2549.0,26,214,13,76,0,0,2,1,0,868,126,742,332,39,293
2550.0,26,213,13,77,0,1,2,0,0,868,126,742,332,39,293
2551.0,26,213,12,77,0,0,2,1,1,868,126,742,332,39,293
2552.0,26,213,12,77,0,0,2,1,0,869,126,743,331,39,292
2553.0,26,213,12,76,0,0,2,1,1,869,126,743,331,39,292
2554.0,26,212,12,77,0,0,2,1,0,870,127,743,330,38,292
2555.0,26,211,12,78,0,0,2,1,0,870,127,743,330,38,292
2556.0,26,210,12,78,0,0,2,1,1,870,127,743,330,38,292
2557.0,26,210,12,78,0,0,2,1,0,871,127,744,329,38,291
2558.0,26,210,11,78,0,0,2,1,1,871,127,744,329,38,291
2559.0,26,209,11,79,0,0,2,1,0,872,127,745,328,38,290
2560.0,26,208,11,80,0,0,2,1,0,872,127,745,328,38,290
2561.0,26,207,11,81,0,0,2,1,0,872,127,745,328,38,290
2562.0,26,207,11,80,0,0,2,1,1,872,127,745,328,38,290
2563.0,26,207,11,80,0,0,2,1,1,872,127,745,328,38,290
2564.0,26,207,11,79,0,0,2,1,1,873,128,745,327,37,290
2565.0,26,207,11,79,0,0,2,1,0,874,128,746,326,37,289
2566.0,26,207,11,79,0,0,2,1,0,874,128,746,326,37,289
2567.0,26,207,11,78,0,0,2,1,1,874,128,746,326,37,289
2568.0,26,207,11,78,0,0,2,1,0,875,128,747,325,37,288
2569.0,26,207,11,77,0,0,2,1,1,875,128,747,325,37,288
2570.0,26,206,11,77,0,0,2,1,1,876,128,748,324,37,287
2571.0,26,206,11,77,0,0,2,1,1,876,128,748,324,37,287
2572.0,26,206,11,77,0,0,2,1,0,877,128,749,323,37,286
2573.0,26,206,11,77,0,0,2,1,0,877,128,749,323,37,286
2574.0,26,206,11,77,0,1,2,0,0,877,128,749,323,37,286
2575.0,26,205,10,78,0,0,2,1,1,877,128,749,323,37,286
2576.0,26,204,10,79,0,0,2,1,1,877,128,749,323,37,286
2577.0,26,204,10,79,0,0,2,1,0,878,128,750,322,37,285
2578.0,26,204,9,79,0,0,2,1,1,878,128,750,322,37,285
2579.0,26,203,9,79,0,0,2,1,1,879,129,750,321,36,285
2580.0,26,202,9,80,0,0,2,1,0,880,130,750,320,35,285
2581.0,26,202,9,80,0,0,2,1,0,880,130,750,320,35,285
2582.0,26,202,9,79,0,0,2,1,1,880,130,750,320,35,285
2583.0,26,202,9,79,0,0,2,1,1,880,130,750,320,35,285
2584.0,26,201,9,79,0,0,2,1,1,881,130,751,319,35,284
2585.0,26,200,9,79,0,0,2,1,1,882,130,752,318,35,283
2586.0,26,200,9,79,0,0,2,1,0,883,130,753,317,35,282
2587.0,25,200,9,80,0,0,2,1,0,883,130,753,317,35,282
2588.0,25,199,9,80,0,0,2,1,1,883,130,753,317,35,282
2589.0,25,199,9,80,0,0,2,1,0,884,130,754,316,35,281
2590.0,25,199,9,80,0,0,2,1,0,884,130,754,316,35,281
2591.0,25,199,9,79,0,0,2,1,1,884,130,754,316,35,281
2592.0,25,198,10,79,0,0,2,1,0,885,130,755,315,35,280
2593.0,25,197,10,80,0,0,2,1,0,885,130,755,315,35,280
2594.0,25,197,10,80,0,0,2,1,0,885,130,755,315,35,280
2595.0,25,197,10,79,0,0,2,1,1,885,130,755,315,35,280
2596.0,25,196,10,80,0,1,2,0,1,885,130,755,315,35,280
2597.0,25,195,10,80,0,0,2,1,0,887,130,757,313,35,278
2598.0,25,195,10,80,0,0,2,1,0,887,130,757,313,35,278
2599.0,25,195,10,80,0,1,2,0,0,887,130,757,313,35,278
2600.0,25,195,10,79,0,0,2,1,1,887,130,757,313,35,278
2601.0,25,195,10,78,0,0,2,1,1,888,130,758,312,35,277
2602.0,25,194,10,79,0,0,2,1,0,889,130,759,311,35,276
2603.0,25,193,10,80,0,0,2,1,0,889,130,759,311,35,276
2604.0,25,193,10,79,0,0,2,1,1,889,130,759,311,35,276
2605.0,25,193,10,78,0,0,2,1,1,890,130,760,310,35,275
2606.0,25,193,10,78,0,0,2,1,0,891,130,761,309,35,274
2607.0,25,193,10,78,0,0,2,1,0,891,130,761,309,35,274
2608.0,25,192,10,79,0,0,2,1,0,891,130,761,309,35,274
2609.0,25,191,10,79,0,0,2,1,1,891,130,761,309,35,274
2610.0,25,191,10,79,0,0,2,1,0,892,130,762,308,35,273
2611.0,25,190,10,79,0,0,2,1,1,892,130,762,308,35,273
2612.0,25,190,10,79,0,0,2,1,0,893,130,763,307,35,272
2613.0,25,190,10,79,0,0,2,1,0,893,130,763,307,35,272
2614.0,25,188,10,81,0,0,2,1,0,893,130,763,307,35,272
2615.0,25,188,10,80,0,0,2,1,1,893,130,763,307,35,272
2616.0,25,188,10,79,0,0,2,1,1,894,130,764,306,35,271
2617.0,25,188,10,79,0,0,2,1,1,894,130,764,306,35,271
2618.0,25,188,10,78,0,0,2,1,1,895,130,765,305,35,270
2619.0,25,186,10,80,0,0,2,1,0,896,130,766,304,35,269
2620.0,25,186,10,79,0,0,2,1,1,896,130,766,304,35,269
2621.0,25,185,10,80,0,0,2,1,1,896,130,766,304,35,269
2622.0,25,184,10,81,0,0,2,1,0,897,130,767,303,35,268
2623.0,25,184,10,81,0,0,2,1,0,897,130,767,303,35,268
2624.0,25,184,10,80,0,0,2,1,1,897,130,767,303,35,268
2625.0,25,184,10,80,0,0,2,1,0,898,130,768,302,35,267
2626.0,25,184,10,80,0,0,2,1,0,898,130,768,302,35,267
2627.0,24,183,9,82,0,0,2,1,1,898,130,768,302,35,267
2628.0,24,183,9,82,0,0,2,1,0,899,130,769,301,35,266
2629.0,24,183,9,82,0,0,2,1,0,899,130,769,301,35,266
2630.0,24,183,9,82,0,0,2,1,0,899,130,769,301,35,266
2631.0,24,182,10,82,0,0,2,1,0,899,130,769,301,35,266
2632.0,24,181,10,82,0,0,2,1,1,899,130,769,301,35,266
2633.0,24,181,10,82,0,0,2,1,1,899,130,769,301,35,266
2634.0,24,181,10,82,0,0,2,1,0,900,131,769,300,34,266
2635.0,24,180,10,82,0,0,2,1,1,900,131,769,300,34,266
2636.0,24,180,10,82,0,0,1,1,1,901,131,770,299,34,265
2637.0,24,179,10,82,0,0,2,1,0,902,131,771,298,34,264
2638.0,24,179,10,82,0,0,2,1,0,902,131,771,298,34,264
2639.0,24,179,9,82,0,0,2,1,1,902,131,771,298,34,264
2640.0,24,179,9,81,0,0,2,1,1,903,131,772,297,34,263
2641.0,24,179,9,81,0,0,2,1,0,904,132,772,296,33,263
2642.0,24,178,9,82,0,0,2,1,0,904,132,772,296,33,263
2643.0,24,178,9,82,0,0,2,1,0,904,132,772,296,33,263
2644.0,24,176,9,84,0,0,2,1,0,904,132,772,296,33,263
2645.0,24,176,9,83,0,0,2,1,1,904,132,772,296,33,263
2646.0,24,176,9,83,0,0,2,1,1,904,132,772,296,33,263
2647.0,23,176,9,84,0,0,2,1,0,905,132,773,295,33,262
2648.0,23,175,9,85,0,0,2,1,0,905,132,773,295,33,262
2649.0,23,175,9,85,0,0,2,1,0,905,132,773,295,33,262
2650.0,23,174,10,85,0,0,2,1,0,905,132,773,295,33,262
2651.0,23,174,10,85,0,0,2,1,0,905,132,773,295,33,262
2652.0,23,174,10,85,0,0,2,1,0,905,132,773,295,33,262
2653.0,23,173,10,86,0,0,2,1,0,905,132,773,295,33,262
2654.0,23,172,10,87,0,0,2,1,0,905,132,773,295,33,262
2655.0,23,172,10,86,0,0,2,1,1,905,132,773,295,33,262
2656.0,23,172,10,86,0,0,2,1,1,905,132,773,295,33,262
2657.0,23,170,10,88,0,0,2,1,1,905,132,773,295,33,262
2658.0,23,170,10,87,0,0,2,1,1,906,132,774,294,33,261
2659.0,23,170,10,87,0,0,2,1,1,906,132,774,294,33,261
2660.0,23,170,10,86,0,0,2,1,1,907,132,775,293,33,260
2661.0,23,170,10,86,0,0,2,1,1,907,132,775,293,33,260
2662.0,23,168,10,87,0,0,2,1,1,908,132,776,292,33,259
2663.0,23,168,10,87,0,0,2,1,1,908,132,776,292,33,259
2664.0,23,168,10,86,0,0,2,1,1,909,132,777,291,33,258
2665.0,23,168,10,86,0,0,2,1,0,910,132,778,290,33,257
2666.0,22,168,10,86,0,0,2,1,1,910,132,778,290,33,257
2667.0,22,167,10,87,0,0,2,1,0,911,132,779,289,33,256
2668.0,22,167,10,87,0,0,2,1,0,911,132,779,289,33,256
2669.0,22,167,10,87,0,0,2,1,0,911,132,779,289,33,256
2670.0,22,167,10,87,0,0,2,1,0,911,132,779,289,33,256
2671.0,22,166,10,87,0,0,2,1,1,911,132,779,289,33,256
2672.0,22,166,10,87,0,0,2,1,1,911,132,779,289,33,256
2673.0,22,165,11,86,0,0,2,1,1,912,132,780,288,33,255
2674.0,22,164,11,87,0,0,2,1,0,913,132,781,287,33,254
2675.0,22,164,11,87,0,0,2,1,0,913,132,781,287,33,254
2676.0,22,164,10,87,0,0,2,1,1,913,132,781,287,33,254
2677.0,22,164,10,87,0,0,2,1,1,913,132,781,287,33,254
2678.0,22,164,10,87,0,0,2,1,0,914,132,782,286,33,253
2679.0,22,163,10,88,0,0,2,1,0,914,132,782,286,33,253
2680.0,22,163,10,88,0,0,2,1,0,914,132,782,286,33,253
2681.0,22,163,10,88,0,0,2,1,0,914,132,782,286,33,253
2682.0,22,162,10,88,0,0,2,1,1,914,132,782,286,33,253
2683.0,22,162,10,88,0,0,2,1,1,914,132,782,286,33,253
2684.0,22,162,10,88,0,0,2,1,0,915,133,782,285,32,253
2685.0,22,160,10,89,0,0,2,1,1,915,133,782,285,32,253
2686.0,22,160,10,89,0,0,2,1,0,916,133,783,284,32,252
2687.0,22,160,10,88,0,0,2,1,1,916,133,783,284,32,252
2688.0,22,160,10,88,0,0,2,1,0,917,133,784,283,32,251
2689.0,22,159,10,89,0,0,2,1,0,917,133,784,283,32,251
2690.0,22,158,10,89,0,0,2,1,1,917,133,784,283,32,251
2691.0,22,158,10,89,0,0,2,1,1,917,133,784,283,32,251
2692.0,22,158,10,89,0,0,2,1,0,918,133,785,282,32,250
2693.0,22,158,10,88,0,0,2,1,1,918,133,785,282,32,250
2694.0,21,158,10,89,0,0,2,1,1,918,133,785,282,32,250
2695.0,21,158,10,89,0,0,2,1,0,919,133,786,281,32,249
2696.0,21,157,10,89,0,0,2,1,1,919,133,786,281,32,249
2697.0,21,156,11,89,0,0,2,1,0,920,133,787,280,32,248
2698.0,21,156,11,88,0,0,2,1,1,920,133,787,280,32,248
2699.0,21,156,11,88,0,0,2,1,1,920,133,787,280,32,248
2700.0,21,156,11,88,0,0,2,1,0,921,133,788,279,32,247
2701.0,21,156,11,88,0,0,2,1,0,921,133,788,279,32,247
2702.0,21,155,11,89,0,0,2,1,0,921,133,788,279,32,247
2703.0,21,155,11,89,0,1,2,0,0,921,133,788,279,32,247
2704.0,21,154,11,89,0,0,2,1,1,921,133,788,279,32,247
2705.0,21,154,11,88,0,0,2,1,1,922,133,789,278,32,246
2706.0,21,154,11,88,0,0,2,1,0,923,133,790,277,32,245
2707.0,21,153,11,89,0,0,2,1,0,923,133,790,277,32,245
2708.0,21,153,11,89,0,0,2,1,0,923,133,790,277,32,245
2709.0,21,153,11,88,0,0,2,1,1,923,133,790,277,32,245
2710.0,21,152,11,89,0,0,2,1,1,923,133,790,277,32,245
2711.0,21,152,11,88,0,0,2,1,1,924,133,791,276,32,244
2712.0,21,152,11,88,0,0,2,1,0,925,133,792,275,32,243
2713.0,21,151,11,88,0,0,2,1,1,925,133,792,275,32,243
2714.0,21,151,11,88,0,0,2,1,0,926,133,793,274,32,242
2715.0,21,151,11,88,0,0,2,1,0,926,133,793,274,32,242
2716.0,21,151,11,88,0,0,2,1,0,926,133,793,274,32,242
2717.0,21,150,11,88,0,0,2,1,1,926,133,793,274,32,242
2718.0,21,150,11,88,0,0,2,1,0,927,133,794,273,32,241
2719.0,21,150,11,88,0,0,2,1,0,927,133,794,273,32,241
2720.0,21,150,11,87,0,0,2,1,1,927,133,794,273,32,241
2721.0,21,148,11,89,0,0,2,1,1,927,133,794,273,32,241
2722.0,21,148,11,89,0,0,2,1,0,928,133,795,272,32,240
2723.0,21,148,11,89,0,0,2,1,0,928,133,795,272,32,240
2724.0,21,147,11,89,0,0,2,1,1,928,133,795,272,32,240
2725.0,21,147,11,88,0,0,2,1,1,929,133,796,271,32,239
2726.0,21,147,11,88,0,0,2,1,0,930,133,797,270,32,238
2727.0,21,146,11,89,0,0,2,1,0,930,133,797,270,32,238
2728.0,21,146,11,89,0,0,2,1,0,930,133,797,270,32,238
2729.0,20,145,11,91,0,0,2,1,0,930,133,797,270,32,238
2730.0,20,145,11,91,0,0,2,1,0,930,133,797,270,32,238
2731.0,20,145,10,91,0,0,2,1,1,930,133,797,270,32,238
2732.0,20,145,10,91,0,0,2,1,1,930,133,797,270,32,238
2733.0,20,145,10,91,0,0,2,1,0,931,133,798,269,32,237
2734.0,20,144,10,92,0,0,2,1,0,931,133,798,269,32,237
2735.0,20,144,10,92,0,0,2,1,0,931,133,798,269,32,237
2736.0,20,142,11,92,0,0,2,1,1,931,133,798,269,32,237
2737.0,20,142,11,92,0,0,2,1,1,931,133,798,269,32,237
2738.0,20,142,11,92,0,0,2,1,1,931,133,798,269,32,237
2739.0,20,142,11,92,0,0,2,1,0,932,134,798,268,31,237
2740.0,20,141,11,92,0,0,2,1,1,932,134,798,268,31,237
2741.0,20,141,11,92,0,0,2,1,1,932,134,798,268,31,237
2742.0,20,141,11,92,0,0,2,1,0,933,134,799,267,31,236
2743.0,20,140,11,92,0,0,2,1,1,933,134,799,267,31,236
2744.0,19,140,11,93,0,0,2,1,1,933,134,799,267,31,236
2745.0,19,140,11,93,0,0,2,1,0,934,134,800,266,31,235
2746.0,19,140,11,92,0,0,2,1,1,934,134,800,266,31,235
2747.0,19,140,11,92,0,0,2,1,1,934,134,800,266,31,235
2748.0,19,140,11,91,0,0,2,1,1,935,134,801,265,31,234
2749.0,19,140,11,91,0,0,2,1,0,936,134,802,264,31,233
2750.0,19,139,12,91,0,0,2,1,0,936,134,802,264,31,233
2751.0,19,139,12,91,0,0,2,1,0,936,134,802,264,31,233
2752.0,19,139,12,90,0,0,2,1,1,936,134,802,264,31,233
2753.0,19,139,12,90,0,0,2,1,1,936,134,802,264,31,233
2754.0,19,139,11,90,0,0,2,1,1,937,134,803,263,31,232
2755.0,19,138,11,91,0,0,2,1,0,938,134,804,262,31,231
2756.0,19,138,11,90,0,0,2,1,1,938,134,804,262,31,231
2757.0,19,137,11,91,0,0,2,1,1,938,134,804,262,31,231
2758.0,19,137,11,91,0,0,2,1,0,939,135,804,261,30,231
2759.0,19,137,11,90,0,0,2,1,1,939,135,804,261,30,231
2760.0,19,136,11,91,0,0,2,1,0,940,135,805,260,30,230
2761.0,19,135,10,92,0,0,2,1,1,940,135,805,260,30,230
2762.0,19,135,10,92,0,0,2,1,0,941,135,806,259,30,229
2763.0,19,135,10,92,0,0,2,1,0,941,135,806,259,30,229
2764.0,19,135,9,92,0,0,2,1,1,941,135,806,259,30,229
2765.0,19,135,9,92,0,0,2,1,1,941,135,806,259,30,229
2766.0,19,133,9,94,0,0,2,1,0,942,136,806,258,29,229
2767.0,19,133,9,94,0,0,2,1,0,942,136,806,258,29,229
2768.0,19,133,9,94,0,0,2,1,0,942,136,806,258,29,229
2769.0,19,133,9,94,1,0,2,0,0,942,136,806,258,29,229
2770.0,19,133,9,93,0,0,2,1,1,942,136,806,258,29,229
2771.0,19,132,9,94,0,0,2,1,0,943,137,806,257,28,229
2772.0,19,132,9,94,0,0,2,1,0,943,137,806,257,28,229
2773.0,19,132,9,93,0,0,2,1,1,943,137,806,257,28,229
2774.0,19,132,9,93,0,0,2,1,0,944,137,807,256,28,228
2775.0,19,132,8,93,0,0,2,1,0,945,137,808,255,28,227
2776.0,19,131,8,94,0,0,2,1,0,945,137,808,255,28,227
2777.0,19,129,8,96,0,0,2,1,0,945,137,808,255,28,227
2778.0,19,129,8,96,0,0,2,1,0,945,137,808,255,28,227
2779.0,19,129,8,96,0,0,2,1,0,945,137,808,255,28,227
2780.0,19,129,8,95,0,0,2,1,1,945,137,808,255,28,227
2781.0,19,129,8,95,0,0,2,1,1,945,137,808,255,28,227
2782.0,19,128,8,96,0,0,2,1,0,946,138,808,254,27,227
2783.0,19,127,8,97,0,0,2,1,0,946,138,808,254,27,227
2784.0,19,127,8,96,0,0,2,1,1,946,138,808,254,27,227
2785.0,19,127,8,96,0,0,2,1,1,946,138,808,254,27,227
2786.0,19,127,8,96,0,0,2,1,0,947,138,809,253,27,226
2787.0,19,127,8,96,0,0,2,1,0,947,138,809,253,27,226
2788.0,19,127,8,95,0,0,2,1,1,947,138,809,253,27,226
2789.0,19,127,8,95,0,0,2,1,1,947,138,809,253,27,226
2790.0,19,127,8,95,0,0,2,1,1,947,138,809,253,27,226
2791.0,18,126,8,96,0,0,2,1,1,948,138,810,252,27,225
2792.0,18,126,8,96,0,0,2,1,0,949,138,811,251,27,224
2793.0,18,126,8,96,0,0,2,1,0,949,138,811,251,27,224
2794.0,18,125,8,96,0,0,2,1,1,949,138,811,251,27,224
2795.0,18,125,8,96,0,0,2,1,1,949,138,811,251,27,224
