month,month_name,regime,policy,picking_workers,packing_workers,dispatch_workers,total_workers,total_orders,urgent_orders,normal_orders,urgent_share,total_sla,urgent_sla,normal_sla,mean_system_time_min,p90_system_time_min,urgent_late_orders,normal_late_orders,estimated_late_cost,estimated_worker_cost,estimated_total_cost,savings_total_cost_vs_fifo_same_month_regime,savings_total_cost_vs_urgent_first_same_month_regime,p_urgent_overall,p_urgent_pick,p_urgent_pack,p_urgent_dispatch,decisions_total,decisions_pick,decisions_pack,decisions_dispatch,cost_late_urgent,cost_late_normal,worker_cost_per_hour,hours_per_worker_month
12,December,s222,rl3_dqn,2,2,2,6,40800,10345,30455,0.2536,0.017892156862745097,0.017399710004833254,0.018059431948776884,27710.197867238567,66803.99333333333,10165.0,29905.0,451525.0,17280.0,468805.0,2055.0,-174235.0,0.0057202628052168795,0.0057202628052168795,0.0,0.0,30593.0,30593.0,0.0,0.0,15.0,10.0,18.0,160.0
12,December,s321,fifo,3,2,1,6,40800,10345,30455,0.2536,0.0225,0.006379893668438859,0.02797570185519619,11724.953562091505,20131.963333333333,10279.0,29603.0,450215.0,17280.0,467495.0,0.0,-257990.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s321,urgent_first,3,2,1,6,40800,10345,30455,0.2536,0.5444362745098039,0.8771387143547608,0.4314234115908718,12038.756116830067,43561.20833333331,1271.0,17316.0,192225.0,17280.0,209505.0,257990.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s321,rl3_dqn,3,2,1,6,40800,10345,30455,0.2536,0.08806372549019607,0.03818269695505075,0.1050073879494336,11055.390074346406,37941.93,9950.0,27257.0,421820.0,17280.0,439100.0,28395.0,-229595.0,0.013082716530320738,0.012603540685398732,0.8,0.7777777777777778,30804.0,30785.0,10.0,9.0,15.0,10.0,18.0,160.0
12,December,s322,fifo,3,2,2,7,40800,10345,30455,0.2536,0.0225,0.006379893668438859,0.02797570185519619,11690.890340277778,20096.003333333334,10279.0,29603.0,450215.0,20160.0,470375.0,0.0,-257745.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s322,urgent_first,3,2,2,7,40800,10345,30455,0.2536,0.5440441176470588,0.8754954084098598,0.4314562469216877,12051.128281045752,43941.46666666664,1288.0,17315.0,192470.0,20160.0,212630.0,257745.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s322,rl3_dqn,3,2,2,7,40800,10345,30455,0.2536,0.08610294117647059,0.03818269695505075,0.10238056148415696,11040.661504493464,37280.89,9950.0,27337.0,422620.0,20160.0,442780.0,27595.0,-230150.0,0.013725744694658966,0.013373583925731165,1.0,0.0,30818.0,30807.0,11.0,0.0,15.0,10.0,18.0,160.0
12,December,s331,fifo,3,3,1,7,40800,10345,30455,0.2536,0.022622549019607842,0.006379893668438859,0.028139878509275983,11712.10688112745,20090.326666666664,10279.0,29598.0,450165.0,20160.0,470325.0,0.0,-257290.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s331,urgent_first,3,3,1,7,40800,10345,30455,0.2536,0.5432107843137255,0.8742387626872885,0.4307667049745526,12041.098104166667,43321.096666666665,1301.0,17336.0,192875.0,20160.0,213035.0,257290.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s331,rl3_dqn,3,3,1,7,40800,10345,30455,0.2536,0.09056372549019608,0.03866602223296278,0.10819241503858151,11027.342900326797,37905.96333333333,9945.0,27160.0,420775.0,20160.0,440935.0,29390.0,-227900.0,0.01318053436353602,0.012795946867591178,0.0,1.0,30803.0,30791.0,0.0,12.0,15.0,10.0,18.0,160.0
12,December,s332,fifo,3,3,2,8,40800,10345,30455,0.2536,0.02267156862745098,0.006379893668438859,0.028205549170907895,11677.823187091502,20055.251666666667,10279.0,29596.0,450145.0,23040.0,473185.0,0.0,-257595.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s332,urgent_first,3,3,2,8,40800,10345,30455,0.2536,0.5436764705882353,0.8768487191880135,0.430504022328025,12039.805930555556,43434.66833333332,1274.0,17344.0,192550.0,23040.0,215590.0,257595.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s332,rl3_dqn,3,3,2,8,40800,10345,30455,0.2536,0.08600490196078431,0.03837602706621556,0.1021835494992612,11075.492202205884,37448.64499999979,9948.0,27343.0,422650.0,23040.0,445690.0,27495.0,-230100.0,0.013116457257881237,0.013084415584415584,1.0,0.0,30801.0,30800.0,1.0,0.0,15.0,10.0,18.0,160.0
12,December,s432,fifo,4,3,2,9,40800,10345,30455,0.2536,0.06367647058823529,0.008506524891251812,0.08241668034805451,3209.380611111111,5287.658333333333,10257.0,27945.0,433305.0,25920.0,459225.0,0.0,-300375.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s432,urgent_first,4,3,2,9,40800,10345,30455,0.2536,0.6802696078431373,0.9520541324311261,0.5879494335905434,3238.6698231209148,12774.271666666666,496.0,12549.0,132930.0,25920.0,158850.0,300375.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s432,rl3_dqn,4,3,2,9,40800,10345,30455,0.2536,0.2685294117647059,1.0,0.02006238712855032,3254.3675796568627,6353.703333333333,0.0,29844.0,298440.0,25920.0,324360.0,134865.0,-165510.0,0.9782743089287291,0.9822209545540977,0.941358024691358,0.8662420382165605,11323.0,10518.0,648.0,157.0,15.0,10.0,18.0,160.0
